name_x,brand,color,price_x,seller_name,seller_phone,seller_average_rating,seller_review_count,miles_x,distance_from_Madison,Exterior Color_x,Interior Color_x,Transmission_x,Drivetrain_x,VIN,id_x,name_y,year,price_y,miles_y,Exterior Color_y,Interior Color_y,Seller Name,Seller Phone,Transmission_y,Drivetrain_y,id_y
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,74053.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,5143.0,61,Selenite Gray,Black,9-Speed Automatic,AWD,4JGDF6EE9JB021227,108,2018 Mercedes-Benz GLS GLS 450,2018,74053.0,5143.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,913
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,74053.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,5143.0,61,Selenite Gray,Black,9-Speed Automatic,AWD,4JGDF6EE9JB021227,108,2018 Mercedes-Benz GLS GLS 450,2018,74053.0,5143.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,1238
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,74053.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,5143.0,61,Selenite Gray,Black,9-Speed Automatic,AWD,4JGDF6EE9JB021227,110,2018 Mercedes-Benz GLS GLS 450,2018,74053.0,5143.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,913
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,74053.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,5143.0,61,Selenite Gray,Black,9-Speed Automatic,AWD,4JGDF6EE9JB021227,110,2018 Mercedes-Benz GLS GLS 450,2018,74053.0,5143.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,1238
2014 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Blue,24803.0,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39.0,62517.0,61,Lunar Blue Metallic,Shara Beige,7-Speed Automatic,AWD,WDCGG8JB1EG291206,109,2014 Mercedes-Benz GLK GLK 350,2014,24803.0,62517.0,Lunar Blue Metallic,Sahara Beige/Mocha,International Autos,414-543-3000,Automatic,All Wheel Drive,901
2014 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Blue,24803.0,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39.0,62517.0,61,Lunar Blue Metallic,Shara Beige,7-Speed Automatic,AWD,WDCGG8JB1EG291206,109,2014 Mercedes-Benz GLK GLK 350,2014,24803.0,62517.0,Lunar Blue Metallic,Sahara Beige/Mocha,International Autos,414-543-3000,Automatic,All Wheel Drive,1226
2014 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Blue,24803.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,62517.0,61,Lunar Blue Metallic,Shara Beige,7-Speed Automatic,AWD,WDCGG8JB1EG291206,112,2014 Mercedes-Benz GLK GLK 350,2014,24803.0,62517.0,Lunar Blue Metallic,Sahara Beige/Mocha,International Autos,414-543-3000,Automatic,All Wheel Drive,901
2014 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Blue,24803.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,62517.0,61,Lunar Blue Metallic,Shara Beige,7-Speed Automatic,AWD,WDCGG8JB1EG291206,112,2014 Mercedes-Benz GLK GLK 350,2014,24803.0,62517.0,Lunar Blue Metallic,Sahara Beige/Mocha,International Autos,414-543-3000,Automatic,All Wheel Drive,1226
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,61225.0,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39.0,,61,Polar White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB7HA220839,117,2017 Mercedes-Benz E-Class E 300 4MATIC Sedan,2017,61225.0,25.0,Polar White,MACCHIATO BEIGE / BLACK,MERCEDES-BENZ OF ELMBROOK,(888) 696-5117,Automatic,All Wheel Drive,918
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,61225.0,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39.0,,61,Polar White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB7HA220839,117,2017 Mercedes-Benz E-Class E 300 4MATIC Sedan,2017,61225.0,25.0,Polar White,MACCHIATO BEIGE / BLACK,MERCEDES-BENZ OF ELMBROOK,(888) 696-5117,Automatic,All Wheel Drive,1243
2017 Mercedes-Benz  C 300,Mercedes-Benz,Black,37065.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,5105.0,61,Black,Black,7-Speed Automatic,AWD,55SWF4KB6HU212265,118,2017 Mercedes-Benz C-Class C 300,2017,38429.0,5105.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,911
2017 Mercedes-Benz  C 300,Mercedes-Benz,Black,37065.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,5105.0,61,Black,Black,7-Speed Automatic,AWD,55SWF4KB6HU212265,118,2017 Mercedes-Benz C-Class C 300,2017,38429.0,5105.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1236
2017 Mercedes-Benz  C 300,Mercedes-Benz,Black,38429.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,5105.0,61,Black,Black,7-Speed Automatic,AWD,55SWF4KB6HU212265,124,2017 Mercedes-Benz C-Class C 300,2017,38429.0,5105.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,911
2017 Mercedes-Benz  C 300,Mercedes-Benz,Black,38429.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,5105.0,61,Black,Black,7-Speed Automatic,AWD,55SWF4KB6HU212265,124,2017 Mercedes-Benz C-Class C 300,2017,38429.0,5105.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1236
2013 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Black,16645.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,62917.0,61,Black,Black,7-Speed Automatic,AWD,WDDGF8AB6DR287461,119,2013 Mercedes-Benz C-Class C 300,2013,16645.0,62917.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,898
2013 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Black,16645.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,62917.0,61,Black,Black,7-Speed Automatic,AWD,WDDGF8AB6DR287461,119,2013 Mercedes-Benz C-Class C 300,2013,16645.0,62917.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1223
2013 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Black,16645.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,62917.0,61,Black,Black,7-Speed Automatic,AWD,WDDGF8AB6DR287461,125,2013 Mercedes-Benz C-Class C 300,2013,16645.0,62917.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,898
2013 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Black,16645.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,62917.0,61,Black,Black,7-Speed Automatic,AWD,WDDGF8AB6DR287461,125,2013 Mercedes-Benz C-Class C 300,2013,16645.0,62917.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1223
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,76245.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,2745.0,61,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,4JGDF6EE9JB041235,121,2018 Mercedes-Benz GLS GLS 450,2018,76245.0,2745.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,912
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,76245.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,2745.0,61,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,4JGDF6EE9JB041235,121,2018 Mercedes-Benz GLS GLS 450,2018,76245.0,2745.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,1237
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,76245.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,2745.0,61,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,4JGDF6EE9JB041235,623,2018 Mercedes-Benz GLS GLS 450,2018,76245.0,2745.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,912
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,76245.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,2745.0,61,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,4JGDF6EE9JB041235,623,2018 Mercedes-Benz GLS GLS 450,2018,76245.0,2745.0,Selenite Gray Metallic,Black,International Autos,414-543-3000,Automatic,,1237
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,52515.0,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39.0,6820.0,61,Black,Brown,9-Speed Automatic,AWD,WDDZF4KB1HA041454,122,2017 Mercedes-Benz E-Class E 300,2017,53909.0,,Black,Nut Brown / Black,International Autos,414-543-3000,Automatic,All Wheel Drive,891
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,52515.0,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39.0,6820.0,61,Black,Brown,9-Speed Automatic,AWD,WDDZF4KB1HA041454,122,2017 Mercedes-Benz E-Class E 300,2017,53909.0,,Black,Nut Brown / Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1216
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,53909.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,6820.0,61,Black,Brown,9-Speed Automatic,AWD,WDDZF4KB1HA041454,128,2017 Mercedes-Benz E-Class E 300,2017,53909.0,,Black,Nut Brown / Black,International Autos,414-543-3000,Automatic,All Wheel Drive,891
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,53909.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,6820.0,61,Black,Brown,9-Speed Automatic,AWD,WDDZF4KB1HA041454,128,2017 Mercedes-Benz E-Class E 300,2017,53909.0,,Black,Nut Brown / Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1216
2018 Mercedes-Benz  E 400 4MATIC,Mercedes-Benz,Silver,63910.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,3231.0,61,Iridium Silver Metallic,Black,9-Speed Automatic,AWD,WDD1J6GB1JF017499,131,2018 Mercedes-Benz E-Class E 400,2018,63910.0,3231.0,Iridium Silver Metallic,black,International Autos,414-543-3000,Automatic,,915
2018 Mercedes-Benz  E 400 4MATIC,Mercedes-Benz,Silver,63910.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,3231.0,61,Iridium Silver Metallic,Black,9-Speed Automatic,AWD,WDD1J6GB1JF017499,131,2018 Mercedes-Benz E-Class E 400,2018,63910.0,3231.0,Iridium Silver Metallic,black,International Autos,414-543-3000,Automatic,,1240
2018 Mercedes-Benz  E 400 4MATIC,Mercedes-Benz,Silver,63910.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,3231.0,61,Iridium Silver Metallic,Black,9-Speed Automatic,AWD,WDD1J6GB1JF017499,137,2018 Mercedes-Benz E-Class E 400,2018,63910.0,3231.0,Iridium Silver Metallic,black,International Autos,414-543-3000,Automatic,,915
2018 Mercedes-Benz  E 400 4MATIC,Mercedes-Benz,Silver,63910.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,3231.0,61,Iridium Silver Metallic,Black,9-Speed Automatic,AWD,WDD1J6GB1JF017499,137,2018 Mercedes-Benz E-Class E 400,2018,63910.0,3231.0,Iridium Silver Metallic,black,International Autos,414-543-3000,Automatic,,1240
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,33701.0,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39.0,30004.0,61,Black,Black,7-Speed Automatic,AWD,4JGDA5HB0FA509067,133,2015 Mercedes-Benz M-Class ML 350,2015,33651.0,30004.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,906
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,33701.0,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39.0,30004.0,61,Black,Black,7-Speed Automatic,AWD,4JGDA5HB0FA509067,133,2015 Mercedes-Benz M-Class ML 350,2015,33651.0,30004.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1231
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,33701.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,30004.0,61,Black,Black,7-Speed Automatic,AWD,4JGDA5HB0FA509067,142,2015 Mercedes-Benz M-Class ML 350,2015,33651.0,30004.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,906
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,33701.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,30004.0,61,Black,Black,7-Speed Automatic,AWD,4JGDA5HB0FA509067,142,2015 Mercedes-Benz M-Class ML 350,2015,33651.0,30004.0,Black,Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1231
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Blue,51420.0,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39.0,,61,Brilliant Blue Metallic,Black,9-Speed Automatic,AWD,WDDWF4KB8JR348372,135,2018 Mercedes-Benz C-Class C 300 4MATIC Sedan,2018,51420.0,6.0,Brilliant Blue Metallic,BLACK,MERCEDES-BENZ OF ELMBROOK,(888) 696-5117,,,920
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Blue,51420.0,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39.0,,61,Brilliant Blue Metallic,Black,9-Speed Automatic,AWD,WDDWF4KB8JR348372,135,2018 Mercedes-Benz C-Class C 300 4MATIC Sedan,2018,51420.0,6.0,Brilliant Blue Metallic,BLACK,MERCEDES-BENZ OF ELMBROOK,(888) 696-5117,,,1245
2014 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,White,27745.0,Russ Darrow Nissan of West Bend,(888) 457-9504,4.8,55.0,40864.0,64,Polar White,Black,7-Speed Automatic,AWD,WDDHF8JB6EB004720,143,Used 2014 Mercedes-Benz E-Class E 350,2014,27745.0,40864.0,,,Russ Darrow Mazda of Madison,888-770-6087 888-678-8740,Automatic,All Wheel Drive,808
2014 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,White,27745.0,Russ Darrow Nissan of West Bend,(888) 457-9504,4.8,55.0,40864.0,64,Polar White,Black,7-Speed Automatic,AWD,WDDHF8JB6EB004720,143,Used 2014 Mercedes-Benz E-Class E 350,2014,27745.0,40864.0,,,Russ Darrow Mazda of Madison,888-770-6087 888-678-8740,Automatic,All Wheel Drive,1133
2014 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,26798.0,Holiday Mazda,(855) 294-9011,4.9,96.0,50841.0,67,Obsidian Black Metallic,Black,7-Speed Automatic,AWD,WDDHF8JB2EA821205,144,Used 2014 Mercedes-Benz E-Class E 350 4MATIC Luxury Sedan,2014,26798.0,50841.0,Obsidian Black Metallic,Black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,987
2014 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,26798.0,Holiday Mazda,(855) 294-9011,4.9,96.0,50841.0,67,Obsidian Black Metallic,Black,7-Speed Automatic,AWD,WDDHF8JB2EA821205,144,Used 2014 Mercedes-Benz E-Class E 350 4MATIC Luxury Sedan,2014,26798.0,50841.0,Obsidian Black Metallic,Black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,1312
2013 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,16798.0,Holiday Mazda,(855) 294-9011,4.9,96.0,108660.0,67,Black,Almond / Black,7-Speed Automatic,AWD,WDDHF8JBXDA738779,145,Used 2013 Mercedes-Benz E-Class E 350 4MATIC Sport Sedan,2013,16798.0,108660.0,Black,Almond/black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,988
2013 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,16798.0,Holiday Mazda,(855) 294-9011,4.9,96.0,108660.0,67,Black,Almond / Black,7-Speed Automatic,AWD,WDDHF8JBXDA738779,145,Used 2013 Mercedes-Benz E-Class E 350 4MATIC Sport Sedan,2013,16798.0,108660.0,Black,Almond/black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,1313
2000 Mercedes-Benz  S430,Mercedes-Benz,Silver,3695.0,Russ Darrow Kia of Wauwatosa,(414) 269-8713,4.8,471.0,89016.0,68,Silver,Ash,5-Speed Automatic,RWD,WDBNG70J4YA109438,147,Used 2000 Mercedes-Benz S-Class S 430 Base,2000,3994.0,89016.0,Silver,Ash,Russ Darrow Kia,888-356-1417,Automatic,Rear Wheel Drive,807
2000 Mercedes-Benz  S430,Mercedes-Benz,Silver,3695.0,Russ Darrow Kia of Wauwatosa,(414) 269-8713,4.8,471.0,89016.0,68,Silver,Ash,5-Speed Automatic,RWD,WDBNG70J4YA109438,147,Used 2000 Mercedes-Benz S-Class S 430 Base,2000,3994.0,89016.0,Silver,Ash,Russ Darrow Kia,888-356-1417,Automatic,Rear Wheel Drive,1132
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,30995.0,International Autos,(414) 455-4870,3.8,56.0,43709.0,68,Black,Gray / Dark Gray,7-Speed Automatic,AWD,4JGDA5HB7FA477508,150,2015 Mercedes-Benz M-Class ML 350 4MATIC SUV,2015,30995.0,43709.0,Black,Gray/Dark Gray,International Alfa Romeo,,Automatic,All Wheel Drive,926
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,30995.0,International Autos,(414) 455-4870,3.8,56.0,43709.0,68,Black,Gray / Dark Gray,7-Speed Automatic,AWD,4JGDA5HB7FA477508,150,2015 Mercedes-Benz M-Class ML 350 4MATIC SUV,2015,30995.0,43709.0,Black,Gray/Dark Gray,International Alfa Romeo,,Automatic,All Wheel Drive,1251
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,48443.0,International Autos,(414) 939-8502,3.8,56.0,5013.0,68,White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB3HA188102,151,2017 Mercedes-Benz E-Class E 300 4MATIC Sedan,2017,48443.0,5013.0,White,MACCHIATO BEIGE/ESPRESSO,International Alfa Romeo,,Automatic,All Wheel Drive,937
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,48443.0,International Autos,(414) 939-8502,3.8,56.0,5013.0,68,White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB3HA188102,151,2017 Mercedes-Benz E-Class E 300 4MATIC Sedan,2017,48443.0,5013.0,White,MACCHIATO BEIGE/ESPRESSO,International Alfa Romeo,,Automatic,All Wheel Drive,1262
2014 Mercedes-Benz  GLK 350,Mercedes-Benz,Black,26995.0,Griffin Chevrolet,(414) 375-4241,4.8,57.0,36125.0,68,Black,Black,7-Speed Automatic,4Matic,WDCGG8JB1EG310224,153,Used 2014 Mercedes-Benz GLK-Class GLK 350 4MATIC,2014,26995.0,36131.0,Black,Black,Griffin Chevrolet,(414) 434-5000,Automatic,All Wheel Drive,971
2014 Mercedes-Benz  GLK 350,Mercedes-Benz,Black,26995.0,Griffin Chevrolet,(414) 375-4241,4.8,57.0,36125.0,68,Black,Black,7-Speed Automatic,4Matic,WDCGG8JB1EG310224,153,Used 2014 Mercedes-Benz GLK-Class GLK 350 4MATIC,2014,26995.0,36131.0,Black,Black,Griffin Chevrolet,(414) 434-5000,Automatic,All Wheel Drive,1296
2015 Mercedes-Benz  CLS 400 4MATIC,Mercedes-Benz,Gray,31799.0,Russ Darrow Honda,(414) 751-6997,4.7,781.0,73485.0,69,Steel Gray Metallic,Black,7-Speed Automatic,AWD,WDDLJ6HB5FA134210,155,Used 2015 Mercedes-Benz CLS 400 4MATIC,2015,31799.0,73485.0,Steel Gray Metallic,Black,Russ Darrow Kia,888-356-1417,Automatic,All Wheel Drive,806
2015 Mercedes-Benz  CLS 400 4MATIC,Mercedes-Benz,Gray,31799.0,Russ Darrow Honda,(414) 751-6997,4.7,781.0,73485.0,69,Steel Gray Metallic,Black,7-Speed Automatic,AWD,WDDLJ6HB5FA134210,155,Used 2015 Mercedes-Benz CLS 400 4MATIC,2015,31799.0,73485.0,Steel Gray Metallic,Black,Russ Darrow Kia,888-356-1417,Automatic,All Wheel Drive,1131
2013 Mercedes-Benz  E 350,Mercedes-Benz,Gray,19990.0,Bull Valley Ford,(888) 649-4692,4.7,56.0,52467.0,71,Gray,,Automatic 7-Speed,All Wheel Drive,WDDHF8JB6DA735278,156,2013 Mercedes-Benz E 350 L Sedan V6,2013,19290.0,52467.0,Gray,,"Bull Valley Ford-mercury, Inc.",800-351-8074,Automatic,All Wheel Drive,981
2013 Mercedes-Benz  E 350,Mercedes-Benz,Gray,19990.0,Bull Valley Ford,(888) 649-4692,4.7,56.0,52467.0,71,Gray,,Automatic 7-Speed,All Wheel Drive,WDDHF8JB6DA735278,156,2013 Mercedes-Benz E 350 L Sedan V6,2013,19290.0,52467.0,Gray,,"Bull Valley Ford-mercury, Inc.",800-351-8074,Automatic,All Wheel Drive,1306
2014 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,28542.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,47262.0,73,Black,Almond Beige,7-Speed Automatic,AWD,4JGDA5HB2EA278087,157,2014 Mercedes-Benz M-Class ML 350 4MATIC SUV,2014,28542.0,47262.0,Obsidian Black Metallic,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,995
2014 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,28542.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,47262.0,73,Black,Almond Beige,7-Speed Automatic,AWD,4JGDA5HB2EA278087,157,2014 Mercedes-Benz M-Class ML 350 4MATIC SUV,2014,28542.0,47262.0,Obsidian Black Metallic,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,1320
2014 Mercedes-Benz  E 350,Mercedes-Benz,Black,26980.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,47842.0,74,Black,Black,7-SPEED A/T,All Wheel Drive,WDDHF8JB4EA870499,158,2014 Mercedes-Benz E-Class E 350 Sedan,2014,26980.0,47842.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1038
2014 Mercedes-Benz  E 350,Mercedes-Benz,Black,26980.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,47842.0,74,Black,Black,7-SPEED A/T,All Wheel Drive,WDDHF8JB4EA870499,158,2014 Mercedes-Benz E-Class E 350 Sedan,2014,26980.0,47842.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1363
2015 Mercedes-Benz  CLA 45 AMG,Mercedes-Benz,Black,38455.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,36189.0,74,Night Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ5CBXFN232123,159,2015 Mercedes-Benz CLA-Class CLA 45 AMG Sedan,2015,38455.0,36189.0,Night Black,BLACK,Umansky Motor Cars,877-650-2166,Automated Manual,All Wheel Drive,1051
2015 Mercedes-Benz  CLA 45 AMG,Mercedes-Benz,Black,38455.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,36189.0,74,Night Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ5CBXFN232123,159,2015 Mercedes-Benz CLA-Class CLA 45 AMG Sedan,2015,38455.0,36189.0,Night Black,BLACK,Umansky Motor Cars,877-650-2166,Automated Manual,All Wheel Drive,1376
2015 Mercedes-Benz  GL 450,Mercedes-Benz,Blue,40942.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,42415.0,74,Lunar Blue Metallic,Almond Beige,7-SPEED A/T,All Wheel Drive,4JGDF6EE2FA506760,160,2015 Mercedes-Benz GL-Class GL 450 SUV,2015,40942.0,42415.0,Lunar Blue Metallic,ALMOND BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1031
2015 Mercedes-Benz  GL 450,Mercedes-Benz,Blue,40942.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,42415.0,74,Lunar Blue Metallic,Almond Beige,7-SPEED A/T,All Wheel Drive,4JGDF6EE2FA506760,160,2015 Mercedes-Benz GL-Class GL 450 SUV,2015,40942.0,42415.0,Lunar Blue Metallic,ALMOND BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1356
2015 Mercedes-Benz  C 300,Mercedes-Benz,Silver,26130.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,40234.0,74,Palladium Silver Metallic,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB5FU007551,161,2015 Mercedes-Benz C-Class C 300 Sedan,2015,26130.0,40234.0,Palladium Silver,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1063
2015 Mercedes-Benz  C 300,Mercedes-Benz,Silver,26130.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,40234.0,74,Palladium Silver Metallic,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB5FU007551,161,2015 Mercedes-Benz C-Class C 300 Sedan,2015,26130.0,40234.0,Palladium Silver,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1388
2015 Mercedes-Benz  S 550,Mercedes-Benz,White,82879.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,20810.0,74,Designo Diamond White Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDXJ8FB8FA001201,163,2015 Mercedes-Benz S-Class S 550 Coupe,2015,82879.0,20810.0,Diamond White,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1046
2015 Mercedes-Benz  S 550,Mercedes-Benz,White,82879.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,20810.0,74,Designo Diamond White Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDXJ8FB8FA001201,163,2015 Mercedes-Benz S-Class S 550 Coupe,2015,82879.0,20810.0,Diamond White,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1371
2015 Mercedes-Benz  CLA 250,Mercedes-Benz,Black,24672.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,21970.0,74,Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ4GB2FN199137,165,2015 Mercedes-Benz CLA-Class CLA 250 Sedan,2015,24672.0,21970.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automated Manual,All Wheel Drive,1052
2015 Mercedes-Benz  CLA 250,Mercedes-Benz,Black,24672.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,21970.0,74,Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ4GB2FN199137,165,2015 Mercedes-Benz CLA-Class CLA 250 Sedan,2015,24672.0,21970.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automated Manual,All Wheel Drive,1377
