_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color
49588,WBA3B3C58FJ984658,WBA3C3C58FK201426,2015 BMW 328 i xDrive,2015,BMW,22985.0,(414) 930-1684,International Autos,37015.0,Mineral White Metallic,Black,2015 BMW 3 Series 4dr Sdn 320i xDrive AWD,2015.0,BMW,22990.0,608-620-7188,Zimbrick Inc,38043.0,Imperial Blue Metallic,Black Dakota Leather
49710,WDCTG4GB6HJ357528,4JGDA5HBXHA994398,2017 Mercedes-Benz GLA 250 Base 4MATIC,2017,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Mountain Gray Metallic,Black,2017 Mercedes-Benz GLE GLE 350 4MATIC,2017.0,Mercedes-Benz,49859.0,888-570-6761 888-570-6837,Motorwerks of Barrington,903.0,Black,Black
49714,4JGDF7DE3HA844467,4JGDA5HBXHA994398,2017 Mercedes-Benz GLS 550 Base 4MATIC,2017,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Polar White,Ginger,2017 Mercedes-Benz GLE GLE 350 4MATIC,2017.0,Mercedes-Benz,49859.0,888-570-6761 888-570-6837,Motorwerks of Barrington,903.0,Black,Black
50055,5UXZV4C59BL404146,5UXZV4C59BL404146,2011 BMW X5 xDrive35i,2011,BMW,16825.0,(866) 508-6541,Boucher Hyundai,84728.0,Black Sapphire Metallic,Black,Used 2011 BMW X5 xDrive35i,2011.0,BMW,16825.0,888-383-3649 866-508-6541,Boucher Hyundai,84728.0,Black Sapphire Metallic,Black
50153,WDDGF8BB6CR191360,WDDGF8BB6CR191360,2012 Mercedes-Benz  C 300 4MATIC,2012,Mercedes-Benz,,(414) 939-8502,International Autos,90830.0,Black,,2012 Mercedes-Benz C-Class C 300 4MATIC Sedan,2012.0,Mercedes-Benz,,,International Alfa Romeo,90830.0,Black,
50212,WBAVL1C54FVY34159,WBAVL1C54FVY34159,2015 BMW X1 xDrive 28i,2015,BMW,23960.0,(920) 354-4263,West Side GM,22794.0,Galaxy Silver,Black,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,2015.0,BMW,23960.0,920-361-5100,West Side GM,22794.0,Galaxy Silver,Black Leather
50235,WBA4J3C52JBG94882,WBA4J3C5XJBG91177,2018 BMW 430 Gran Coupe i xDrive,2018,BMW,49520.0,(866) 932-0704,BMW of Milwaukee North,5646.0,Alpine White,Black,2018 BMW 430i xDrive Gran Coupe,2018.0,BMW,48855.0,888-258-1784 888-258-6303,Concours BMW,4462.0,Jet Black,BLACK
50358,WAUJ8GFF7H1028981,WUAWRBFC2HN904852,2017 Audi A3 2.0 TFSI Premium Plus quattro AWD,2017,Audi,32000.0,,Zimbrick European,5238.0,Mythos Black Metallic,Chestnut Brown,2017 Audi RS 7 4.0T performance Prestige Sedan quattro,2017.0,Audi,,,Billion Toyota of Clinton,7192.0,Nardo gray,BLACK
50371,WBA3B3C56FF546014,WBA3B3C56FF546014,2015 BMW 328 i xDrive,2015,BMW,25958.0,(866) 932-0704,BMW of Milwaukee North,23349.0,Mineral Gray Metallic,Black,2015 BMW 328i xDrive Sedan,2015.0,BMW,25958.0,888-258-1784 888-258-6303,Concours BMW,23349.0,Mineral Gray Metallic,BLACK
50427,WBA5A7C57FD623259,WBA3B3C56FF546014,2015 BMW 528 i xDrive,2015,BMW,,(815) 261-4475,BMW and Mazda of Crystal Lake,22699.0,Gray,,2015 BMW 328i xDrive Sedan,2015.0,BMW,25958.0,888-258-1784 888-258-6303,Concours BMW,23349.0,Mineral Gray Metallic,BLACK
50847,WAUCFAFR2EA071139,WAUDFAFC4EN024803,2014 Audi A5 2.0T Premium,2014,Audi,23388.0,(888) 231-8988,Ernie von Schledorn Buick GMC Volkswagen,36826.0,Ibis White,Black,2014 Audi A6 2.0T Premium Plus (Multitronic),2014.0,Audi,22995.0,847-245-7600,CJ Wilson Mazda of Lake Villa,37019.0,Brilliant black,BLACK
51034,WDDZF4KB3HA188102,WDDZF4KB0HA146485,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,48443.0,(414) 939-8502,International Autos,5013.0,White,Macchiato,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,48983.0,888-570-6761 888-570-6837,Motorwerks of Barrington,6119.0,Blue,Macchiato Beige / Black
51125,WAUM2AFH5GN002237,WAUFMAFC8GN010534,2016 Audi A5 2.0T Premium Plus quattro,2016,Audi,37800.0,(608) 729-3822,Schoepp Motors West,9508.0,Red,,2016 Audi A6 4dr Sedan quattro 3.0L TDI Premium Plus,2016.0,Audi,36998.0,888-784-8893,Autosource Motors Inc.,10597.0,Tornado Gray Metallic,Black
51339,WAUBFGFF0F1140691,WAUBFGFF0F1140691,2015 Audi S3 2.0T Premium Plus quattro,2015,Audi,33492.0,(414) 939-8502,International Autos,24259.0,Sepang Blue Pearl,Black / Magma Red,2015 Audi 2.0T Premium Sedan,2015.0,Audi,33500.0,,International Alfa Romeo,24259.0,Sepang blue pearl,Black / Titanium
51357,WA1LFAFP3FA108602,WAUBFGFF0F1140691,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,,(414) 375-2115,Audi North Shore,24370.0,Brilliant Black,Black,2015 Audi 2.0T Premium Sedan,2015.0,Audi,33500.0,,International Alfa Romeo,24259.0,Sepang blue pearl,Black / Titanium
51769,WAUGFAFC1FN005723,WAUGFAFC1FN005723,2015 Audi A6 2.0T Premium Plus quattro,2015,Audi,27950.0,(608) 478-2660,Lexus of Madison,24665.0,Black,,2015 Audi A6,2015.0,Audi,27950.0,877-510-3625 877-545-4105,Lexus of Madison,24665.0,BLACK,
51888,55SWF4KB4FU021022,55SWF4KB7FU026232,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,28921.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,20445.0,Black,Black,2015 Mercedes-Benz C-Class C 300 Sedan,2015.0,Mercedes-Benz,26944.0,877-650-2166,Umansky Motor Cars,20578.0,Polar White,SILK BEIGE
52037,JTHBK1GG9F2180361,JTHBK1GG7F2165521,2015 Lexus ES 350 350,2015,Lexus,26998.0,(866) 508-6541,Boucher Hyundai,25562.0,Obsidian Black,Parchment,2015 LEXUS ES 350 Sedan,2015.0,Lexus,27799.0,888-258-1784 888-258-6303,Concours BMW,23580.0,Obsidian,BLACK
52171,WBA5A7C59FD624705,WBA5A7C56FD622118,2015 BMW 528 i xDrive,2015,BMW,29999.0,(888) 602-5985,INFINITI Milwaukee,17007.0,Dark Graphite Metallic,Black,2015 BMW 5 Series 528i xDrive With Navigation & AWD,2015.0,BMW,29977.0,888-570-6761 888-570-6837,Motorwerks of Barrington,16687.0,White,Venetian Beige
52334,4JGDF7CE8EA370335,4JGDF7CE8EA370335,2014 Mercedes-Benz  GL450 4MATIC,2014,Mercedes-Benz,37709.0,(262) 226-8570,Wilde Honda,41022.0,Steel Gray Metallic,,2014 Mercedes-Benz GL-Class GL 450 4MATIC SUV,2014.0,Mercedes-Benz,37709.0,888-582-4889,Wilde Honda New & Used Cars,41022.0,Steel Gray Metallic,
52621,JTHBF30G520010224,JTHBF30G520010224,2002 Lexus ES 300,2002,Lexus,1999.0,(888) 364-8375,Russ Darrow Mazda of Milwaukee,168356.0,Millennium Silver Metallic,Black,Used 2002 Lexus ES 300,2002.0,Lexus,1999.0,888-356-1417,Russ Darrow Kia,168356.0,Millennium Silver Metallic,Black
52757,2T2BK1BA7FC280654,2T2BK1BA7FC280654,2015 Lexus RX 350,2015,Lexus,28998.0,(262) 207-2339,CarMax Waukesha,28270.0,Gray,Black,2015 Lexus RX 350,2015.0,Lexus,28998.0,262-207-6249,Carmax Waukesha,29000.0,Gray,Black
52786,WAUGFAFC3FN034138,WAUFFAFLXFN037355,2015 Audi A6 2.0T Premium,2015,Audi,27480.0,(877) 682-3020,VROOM (Milwaukee),23548.0,White,Black,2015 Audi A4 2.0T Premium Plus Sedan,2015.0,Audi,27350.0,414-543-3000,INTERNATIONAL AUTOS GROUP,22547.0,Tornado Gray Metallic,Black
53027,WAUKGAFL3BA009300,WAUKGAFL3BA009300,2011 Audi S4 3.0 Premium Plus,2011,Audi,18699.0,(414) 375-4242,Heiser Ford Lincoln,89999.0,Quartz Gray Metallic,Black,2011 Audi S4 Prestige,2011.0,Audi,18699.0,888-417-1323 866-752-7864,Heiser Chevrolet Cadillac of West Bend,89999.0,Quartz Gray Metallic,Black w/Leather/Alcantara Seat Trim or Silk Nappa
53700,4JGDA5HB3JB025526,4JGDA5HB4JB059880,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,5015.0,Designo Diamond White Metallic,Black,2018 Mercedes-Benz GLE GLE 350 4MATIC,2018.0,Mercedes-Benz,55483.0,888-570-6761 888-570-6837,Motorwerks of Barrington,3025.0,Black,Black
53718,WA1CMAFE2DD016753,WA1CMAFE2DD016753,2013 Audi Q7 3.0 TDI Premium quattro,2013,Audi,29900.0,(888) 380-6201,Runde Chevrolet,71674.0,Charcoal,,Used 2013 Audi Q7 quattro 4dr 3.0L TDI Premium,2013.0,Audi,29900.0,(877) 241-4358,RUNDE CHEVROLET BUICK GMC,71674.0,Charcoal,
53933,WAUBFAFL8CN011895,WAUBFAFL8CN011895,2012 Audi A4 2.0T Premium quattro,2012,Audi,17599.0,(608) 286-3923,CarMax Madison,39195.0,Silver,Gray,2012 Audi A4 Premium,2012.0,Audi,17599.0,608-286-3969,Carmax Madison,40000.0,Silver,Gray
54061,WDDUG8FB2FA159079,WDDUG8FB2FA159079,2015 Mercedes-Benz  S 550,2015,Mercedes-Benz,56640.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,40087.0,Palladium Silver Metallic,Black,2015 Mercedes-Benz S-Class S 550 Sedan,2015.0,Mercedes-Benz,56640.0,877-650-2166,Umansky Motor Cars,40087.0,Palladium Silver Metallic,BLACK
54383,WAUANAF47HN008498,WAUJ8GFF7H1028981,2017 Audi A4 2.0T Premium quattro,2017,Audi,33967.0,(414) 375-2104,Audi North Shore,4323.0,Ibis White,Nougat Brown / Black,2017 Audi A3 2.0 TFSI Premium Plus quattro AWD Car,2017.0,Audi,32000.0,(608) 258-4000,Zimbrick Audi,5238.0,Mythos Black Metallic,CHESTNUT BROWN
54566,WA1JCCFS3HR004759,WAUJ8GFF7H1028981,2017 Audi Q3 2.0T Premium Plus,2017,Audi,,(414) 375-2115,Audi North Shore,3570.0,Glacier White Metallic,Chestnut Brown,2017 Audi A3 2.0 TFSI Premium Plus quattro AWD Car,2017.0,Audi,32000.0,(608) 258-4000,Zimbrick Audi,5238.0,Mythos Black Metallic,CHESTNUT BROWN
54605,WA1LFAFP9CA138831,WA1LFAFP9CA138831,2012 Audi Q5 2.0T Premium Plus quattro,2012,Audi,16911.0,(414) 377-4903,Ewald Chrysler Jeep Dodge RAM,82725.0,Black,,2012 Audi Q5 2.0T Premium Plus 4WD Sport Utility Vehicles,2012.0,Audi,16911.0,414-427-2000,Ewald Chrysler Jeep Dodge RAM,82725.0,Black,
54706,WA1LFAFP8CA074393,WA1LFAFP9CA138831,2012 Audi Q5 2.0T Premium quattro,2012,Audi,16510.0,(608) 234-4968,Francois Ford,81296.0,Silver,Black,2012 Audi Q5 2.0T Premium Plus 4WD Sport Utility Vehicles,2012.0,Audi,16911.0,414-427-2000,Ewald Chrysler Jeep Dodge RAM,82725.0,Black,
54814,WAUFFAFL0CN011052,WA1LFAFP9CA138831,2012 Audi A4 2.0T Premium Plus quattro,2012,Audi,,(414) 375-2115,Audi North Shore,81283.0,Silver,,2012 Audi Q5 2.0T Premium Plus 4WD Sport Utility Vehicles,2012.0,Audi,16911.0,414-427-2000,Ewald Chrysler Jeep Dodge RAM,82725.0,Black,
54991,WDDSJ4GB3JN528291,WDDSJ4GB3JN528291,2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,6086.0,Lunar Blue Metallic,Sahara Beige,2018 Mercedes-Benz CLA-Class CLA 250 Sedan,2018.0,Mercedes-Benz,40770.0,877-650-2166,Umansky Motor Cars,6086.0,Lunar Blue Metallic,SAHARA BEIGE
55046,4JGBB2FB6BA699179,4JGBB2FB6BA699179,2011 Mercedes-Benz  ML 350 BlueTEC,2011,Mercedes-Benz,12900.0,(608) 478-2670,MSI Auto Sales,128126.0,Black,Black,2011 Mercedes-Benz M-Class ML350 BlueTEC,2011.0,Mercedes-Benz,12900.0,608-833-3012,MSI Auto Sales,128126.0,White,Leather
55486,WDDHF8JB4EA870499,WDDHF8JB2EA932529,2014 Mercedes-Benz  E 350,2014,Mercedes-Benz,26980.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,47842.0,Black,Black,2014 Mercedes-Benz E-Class E 350,2014.0,Mercedes-Benz,25632.0,847-381-8900,Motor Werks Honda,48401.0,White,Black
55735,4JGDA5HB3JB058316,WDC0G4KB2JV025353,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,7825.0,Iridium Silver Metallic,brown,2018 Mercedes-Benz GLC 300 4MATIC SUV,2018.0,Mercedes-Benz,43772.0,,International Alfa Romeo,7701.0,Polar White,Silk Beige
55937,5UXKT0C37H0V97552,5UXKR0C5XH0U55261,2017 BMW X5 eDrive xDrive40e iPerformance,2017,BMW,59919.0,(877) 591-3075,BMW of Milwaukee North,11085.0,Mineral White Metallic,Black,2017 BMW X5 xDrive35i With Navigation & AWD,2017.0,BMW,58987.0,847-381-8900,Motor Werks Honda,10303.0,Jet Black,Ivory White/Black
56130,WAUENCF53JA028329,WAUENCF53JA028329,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,44493.0,(414) 939-8502,International Autos,4522.0,Glacier White Metallic,Nougat Brown / Black,2018 Audi A5 2.0T Premium Sportback,2018.0,Audi,45000.0,,International Alfa Romeo,4522.0,Glacier white metallic,NOUGAT BROWN / BLACK
56245,WA1LAAF75JD001766,WAUENCF53JA028329,2018 Audi Q7 3.0T Premium,2018,Audi,,(414) 375-2115,Audi North Shore,5179.0,Orca Black Metallic,Black,2018 Audi A5 2.0T Premium Sportback,2018.0,Audi,45000.0,,International Alfa Romeo,4522.0,Glacier white metallic,NOUGAT BROWN / BLACK
56635,WAUANAF48HN009658,WA1C2AFP8HA054700,2017 Audi A4 2.0T Premium quattro,2017,Audi,34967.0,(414) 375-2104,Audi North Shore,4959.0,Ibis White,Black,2017 Audi Q5 2.0T Premium SUV,2017.0,Audi,36000.0,,International Alfa Romeo,4875.0,Ibis white,Black
56797,JTJBARBZ0H2100912,JTJBARBZ0H2100912,2017 Lexus NX 200t NX,2017,Lexus,35500.0,(608) 478-2657,Lexus of Madison,8684.0,Nebula Gray Pearl,Flaxen,2017 Lexus NX,2017.0,Lexus,35500.0,877-510-3625 877-545-4105,Lexus of Madison,8684.0,NEBULA GRAY PEARL,FLAXEN
56947,4JGDA5HB3JB025526,WDC0G4KB8JV022067,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,5015.0,Designo Diamond White Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45782.0,888-570-6761 888-570-6837,Motorwerks of Barrington,4363.0,Black,Black
56979,JTJHT00W923513325,JTJHT00W923513325,2002 Lexus LX 470 4dr SUV,2002,Lexus,11900.0,(608) 478-2670,MSI Auto Sales,126240.0,Tan,Tan,2002 Lexus LX 470 Sport Utility,2002.0,Lexus,11900.0,608-833-3012,MSI Auto Sales,126240.0,Tan,Leather
57522,WAULFAFH9EN012153,WAUGFAFC8EN001800,2014 Audi A5 Premium Plus,2014,Audi,24995.0,(414) 395-8880,Selig Auto Sales and Leasing,53221.0,Black,Black,2014 Audi A6 Premium Plus,2014.0,Audi,24998.0,262-857-6212,Carmax Kenosha,53000.0,Brown,Black
57701,WDDZF4KB0HA186131,WDDZF4KB6HA238393,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,52559.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,5916.0,Polar White,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,52999.0,877-650-2166,Umansky Motor Cars,4678.0,Black,BLACK
57720,WDCTG4GB5FJ035136,WDCTG4GB6FJ095412,2015 Mercedes-Benz  GLA 250,2015,Mercedes-Benz,26552.0,(414) 455-4870,International Autos,29777.0,Citrus White,Black,2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,25987.0,847-381-8900,Motor Werks Honda,29355.0,Black,Beige
57722,WDCTG4GB6FJ060952,WDCTG4GB6FJ095412,2015 Mercedes-Benz  GLA 250,2015,Mercedes-Benz,23998.0,(414) 214-9772,CarMax Metro Parc,28393.0,Gray,Tan,2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,25987.0,847-381-8900,Motor Werks Honda,29355.0,Black,Beige
57925,WAUFFAFL0CN011052,WA1LFAFP8CA074393,2012 Audi A4 2.0T Premium Plus quattro,2012,Audi,,(414) 375-2115,Audi North Shore,81283.0,Silver,,Pre-Owned 2012 Audi Q5 2.0T Premium,2012.0,Audi,16510.0,608-424-3375,Francois Sales & Service,81296.0,Silver,Black
57985,4JGDA5HB7FA445741,WDDHF8JB4FB086738,2015 Mercedes-Benz  ML 350,2015,Mercedes-Benz,29998.0,(608) 286-3923,CarMax Madison,36642.0,Gray,Black,2015 Mercedes-Benz E-Class E 350 4MATIC Sedan,2015.0,Mercedes-Benz,29855.0,888-276-6308 888-276-9145,Kayser Automotive Group,35199.0,Silver,GRAY/DARK GRAY
57987,WDDHF5KB8FB100167,WDDHF8JB4FB086738,2015 Mercedes-Benz  E 350,2015,Mercedes-Benz,30980.0,(877) 682-3020,VROOM (Milwaukee),35869.0,Black,Black,2015 Mercedes-Benz E-Class E 350 4MATIC Sedan,2015.0,Mercedes-Benz,29855.0,888-276-6308 888-276-9145,Kayser Automotive Group,35199.0,Silver,GRAY/DARK GRAY
58063,WBA4A7C58FD415483,WBA4A7C58FD415483,2015 BMW 428 Gran Coupe i xDrive,2015,BMW,31495.0,(414) 930-1684,International Autos,28381.0,Mineral Gray Metallic,Black,2015 BMW 428i xDrive Coupe,2015.0,BMW,31495.0,,International Alfa Romeo,28381.0,Mineral Gray Metallic,Black
58104,55SWF4KB5FU007551,55SWF4KB5FU007551,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26130.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,40234.0,Palladium Silver Metallic,Black,2015 Mercedes-Benz C-Class C 300 Sedan,2015.0,Mercedes-Benz,26130.0,877-650-2166,Umansky Motor Cars,40234.0,Palladium Silver,BLACK
58162,WAUBFGFF8F1011825,WAUBFGFF8F1011825,2015 Audi A3 2.0T Premium,2015,Audi,19999.0,(414) 455-6995,"AutoSource Motors, Inc.",22174.0,Ice Silver Metallic,Black,2015 Audi A3 4dr Sedan quattro 2.0T Premium,2015.0,Audi,19999.0,888-784-8893,Autosource Motors Inc.,22174.0,Ice Silver Metallic,Black
58412,WA1LFAFP3CA116534,WAULFAFR3CA005051,2012 Audi Q5 2.0T Premium Plus quattro,2012,Audi,16998.0,(855) 294-9011,Holiday Mazda,86428.0,Moonlight Blue Metallic,Light Gray,2012 Audi A5 2.0T Premium Plus quattro,2012.0,Audi,,877-797-6424,Elgin Volkswagen,84452.0,,
58696,WBXHT3C35J5K23482,WBA8E5G56JNU46772,2018 BMW X1 xDrive 28i,2018,BMW,36985.0,(414) 939-8502,International Autos,4818.0,Glacier Silver Metallic,Black,2018 BMW 3 Series 320i xDrive AWD,2018.0,BMW,36494.0,847-381-8900,Motor Werks Honda,4488.0,Mineral Gray Metallic,Black
58821,2T2HA31UX5C042493,2T2HA31UX5C042493,2005 Lexus RX 330 Base,2005,Lexus,5777.0,(888) 377-2649,Diamond Jim's West Allis,199421.0,Blue,Gray,2005 LEXUS RX 330 Base SUV,2005.0,Lexus,5777.0,888-261-9579,Diamond Jim's Motorcars,199421.0,Blue,GRAY
58952,WBA3B3C52FF548276,WBA4B3C54FD670329,2015 BMW 328 i xDrive,2015,BMW,37500.0,(877) 591-3075,BMW of Milwaukee North,26185.0,Black Sapphire Metallic,Black,2015 BMW 435i xDrive Gran Coupe,2015.0,BMW,36866.0,847-265-1122,Zeigler Nissan Gurnee,27218.0,Black Sapphire Metallic,BLACK
59011,WBAVM5C52FVV94761,WBA3B3G50FNR88674,2015 BMW X1 xDrive 35i,2015,BMW,26885.0,(414) 930-1684,International Autos,25818.0,Black Sapphire,,2015 BMW 3 Series 4dr Sdn 328i xDrive AWD,2015.0,BMW,27990.0,888-237-4721 877-654-8272,Zimbrick BMW,25579.0,Jet Black,Coral Red/Black
59042,WBA5A7C5XFD621196,WBA3B3G50FNR88674,2015 BMW 528 i xDrive,2015,BMW,29800.0,(815) 580-3161,Lou Bachrodt Automall,26154.0,Pyrite Brown Metallic,Black,2015 BMW 3 Series 4dr Sdn 328i xDrive AWD,2015.0,BMW,27990.0,888-237-4721 877-654-8272,Zimbrick BMW,25579.0,Jet Black,Coral Red/Black
59302,WDBUF87X08B249821,WDBUF87X08B249821,2008 Mercedes-Benz  E 350 4MATIC,2008,Mercedes-Benz,11995.0,(262) 510-2733,Reina International,94051.0,Black,Black,2008 Mercedes-Benz E-Class E 350 4MATIC,2008.0,Mercedes-Benz,11995.0,(262) 781-3336,Reina International,94051.0,Black,Black MB-Tex
59714,4USBU33588LW74813,4USBU33588LW74813,2008 BMW Z4 Base,2008,BMW,9995.0,(414) 455-6995,"AutoSource Motors, Inc.",98724.0,Black Sapphire Metallic,Dream Red,2008 BMW Z4 Premium Convertible,2008.0,BMW,9995.0,888-784-8893,Autosource Motors Inc.,98724.0,Black Sapphire Metallic,Dream Red
59762,WBA4F9C36HG812641,WBA4F9C32HG812006,2017 BMW 430 Gran Coupe i xDrive,2017,BMW,48776.0,(866) 932-0704,BMW of Milwaukee North,9097.0,Glacier Silver Metallic,Black,2017 BMW 430i xDrive w/SULEV Gran Coupe,2017.0,BMW,48555.0,888-258-1784 888-258-6303,Concours BMW,8937.0,Glacier Silver Metallic,BLACK
60057,JTHKD5BH5F2222851,JTHKD5BH5F2222851,2015 Lexus CT 200h,2015,Lexus,22000.0,(262) 373-6622,Lexus of Brookfield,22430.0,Gray,Brown,2015 LEXUS CT 200h,2015.0,Lexus,22000.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,22430.0,Gray,BROWN
60061,WBSPM9C52BE202934,WBSPM9C52BE202934,2011 BMW M3 RWD Base: 4.0L-NAV-MOON-BENCH-LEATHER-CD PLAYER-RWD,2011,BMW,30492.0,(920) 933-8265,Lenz Truck Center,64903.0,Alpine White,Black,2011 BMW M3 RWD Base: 4.0L-NAV-MOON-BENCH-LEATHER-CD PLAYER-RWD,2011.0,BMW,30492.0,920-922-8818,Lenz Sales & Service,64903.0,White,Black
60063,WBSKG9C59BE369258,WBSPM9C52BE202934,2011 BMW M3 Base,2011,BMW,29990.0,(877) 654-8272,Zimbrick BMW,63030.0,Jet Black,Black,2011 BMW M3 RWD Base: 4.0L-NAV-MOON-BENCH-LEATHER-CD PLAYER-RWD,2011.0,BMW,30492.0,920-922-8818,Lenz Sales & Service,64903.0,White,Black
60120,WA1LGAFE1ED002562,WAUHMAFC0EN006709,2014 Audi Q7 3.0T Premium,2014,Audi,28230.0,(877) 682-3020,VROOM (Milwaukee),51734.0,Black,Black,2014 Audi A6 3.0 Quattro TDI Premium Plus,2014.0,Audi,29386.0,866-700-7434,Fields Jaguar Land Rover Volvo Madison,51336.0,Black,Black
60472,4JGDA5HB0HA929009,4JGDA5HB4HA954205,2017 Mercedes-Benz GLE 350 Base 4MATIC,2017,Mercedes-Benz,48705.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,9667.0,Designo Cardinal Red Metallic,Ginger Beige/Espresso Brown,2017 Mercedes-Benz GLE GLE 350,2017.0,Mercedes-Benz,48798.0,847-381-8900,Motor Werks Honda,9906.0,Silver,Black
60838,WA1LMAFE3FD021737,WA1LGAFE5FD005952,2015 Audi Q7 3.0L TDI Premium Plus,2015,Audi,33995.0,(414) 455-6995,"AutoSource Motors, Inc.",31556.0,Graphite Gray Metallic,Black,2015 Audi Q7 3.0T Quattro Premium Plus AWD 3.0T quattro Premium Plus SUV,2015.0,Audi,33500.0,847-265-1122,Zeigler Nissan Gurnee,29897.0,Glacier White Metallic,
61107,WBAPK5C53BA653865,WBAPK5C53BA653865,2011 BMW 328 i xDrive,2011,BMW,9995.0,(877) 227-6720,Miller Motors,118433.0,Jet Black,Tan,2011 BMW 328i xDrive 328i Xdrive Sedan,2011.0,BMW,9995.0,262-763-2466,Miller Motors,118433.0,Jet Black,Tan
61247,WDDZF4KB2HA206038,WDDZF4KBXHA193670,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,50775.0,(262) 395-7647,International Porsche of Waukesha,4501.0,Polar White,Black,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,51772.0,888-570-6761 888-570-6837,Motorwerks of Barrington,5343.0,White,Macchiato Beige/Espresso
61275,WDDZF4KB0HA186131,WDDZF4KBXHA193670,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,52559.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,5916.0,Polar White,Black,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,51772.0,888-570-6761 888-570-6837,Motorwerks of Barrington,5343.0,White,Macchiato Beige/Espresso
61418,JTHBK1GG3F2208543,JTHBK1GG3F2208543,2015 Lexus ES 350 350,2015,Lexus,27500.0,(262) 510-0474,Lexus of Brookfield,23549.0,Black,Black,2015 LEXUS ES 350,2015.0,Lexus,27500.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,23549.0,Black,BLACK
61724,55SWF4KB6HU189571,55SWF4KB6HU189571,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,37736.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,6422.0,Black,Black,2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,37736.0,877-650-2166,Umansky Motor Cars,6422.0,Black,BLACK
62061,WBA5B3C56FD544042,WBA3R5C55FK371205,2015 BMW 535 i xDrive,2015,BMW,35985.0,(414) 939-8502,International Autos,32378.0,Jet Black,,Used 2015 BMW 4 Series 435i xDrive,2015.0,BMW,36500.0,,MAZDA OF CRYSTAL LAKE,30744.0,Black Sapphire Metallic,Coral Red/Black
62295,WAUDFAFL5FN032717,WAUGFAFC3FN004556,2015 Audi A4 2.0T Premium quattro,2015,Audi,,(888) 450-4176,Hall Volkswagen Mazda,39583.0,Tornado Gray,,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus Car,2015.0,Audi,27000.0,(608) 258-4000,Zimbrick Audi,39514.0,Quartz Gray Metallic,BLACK
62822,WDDZF4KB3HA135206,WDDZF4KBXHA203839,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,55499.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,4163.0,Selenite Grey Metallic,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,55085.0,877-650-2166,Umansky Motor Cars,4320.0,Gray Metallic,BLACK
