name,year,maker,price,seller_name,seller_phone,miles,exterior_color,interior_color,transmission,drivetrain,vin,id
2018 Mercedes-Benz  C 300,2018,Mercedes-Benz,47695.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Obsidian Black Metallic,Black,9-SPEED A/T,All Wheel Drive,55SWF4KB6JU263173,258
2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,63340.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Obsidian Black Metallic,Black,7-SPEED A/T,All Wheel Drive,4JGDA5HB3JB092403,261
2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,65300.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB0JA344330,262
2014 Mercedes-Benz  C 300,2014,Mercedes-Benz,20978.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,34425.0,Steel Gray Metallic,,7-SPEED A/T,All Wheel Drive,WDDGF8AB7EA892668,263
2015 Mercedes-Benz  CLS 63 AMG S-Model,2015,Mercedes-Benz,62940.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,52391.0,Designo Diamond White Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDLJ7GB6FA133638,264
2015 Mercedes-Benz  CLS 550,2015,Mercedes-Benz,45986.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,45759.0,Iridium Silver Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDLJ9BB5FA154340,265
2015 Mercedes-Benz  CLA 45 AMG,2015,Mercedes-Benz,38455.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,36189.0,Night Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ5CBXFN232123,266
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,49995.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB6JV074507,267
2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,68200.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB1JA392841,268
2014 Mercedes-Benz  E 350,2014,Mercedes-Benz,24730.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,49975.0,Black,Black,7-SPEED A/T,All Wheel Drive,WDDHF8JB2EA900101,270
2015 Mercedes-Benz  E 400,2015,Mercedes-Benz,41690.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,18936.0,Designo Diamond White,Espresso Brown/Silk Beige,7-SPEED A/T,Rear Wheel Drive,WDDKK6FF4FF297271,272
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,52055.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Lunar Blue Metallic,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB5JV051896,273
2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,54225.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,7298.0,Iridium Silver Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB0HA035600,275
2018 Mercedes-Benz GLS 450 Base 4MATIC,2018,Mercedes-Benz,80450.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EE3JB018940,276
2018 Mercedes-Benz  C 300,2018,Mercedes-Benz,47655.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Designo Cardinal Red Metallic,Black,9-SPEED A/T,All Wheel Drive,55SWF4KB7JU234863,277
2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,62350.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB9JA345878,280
2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,62095.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Obsidian Black Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB1HA209822,282
2003 Mercedes-Benz  E320,2003,Mercedes-Benz,3950.0,Car Planet,(414) 292-9743,130000.0,Gold,Tan,5-Speed Automatic,RWD,WDBUF65J23A193799,284
2018 Mercedes-Benz AMG GLE 43 Base 4MATIC,2018,Mercedes-Benz,78040.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Lunar Blue Metallic,Black,9-SPEED A/T,All Wheel Drive,4JGED6EB5JA100822,286
2018 Mercedes-Benz AMG C 63 Base,2018,Mercedes-Benz,78005.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,Black,7-SPEED A/T,Rear Wheel Drive,55SWF8GB6JU255249,287
2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,65865.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,beige,9-SPEED A/T,All Wheel Drive,WDDZF4KB1JA339525,289
2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,70665.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Designo Diamond White,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB1JA308792,290
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,50145.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Polar White,beige,9-SPEED A/T,All Wheel Drive,WDC0G4KB5JV066737,292
2012 Mercedes-Benz  C 250,2012,Mercedes-Benz,13588.0,"AutoSource Motors, Inc.",(414) 455-6995,60014.0,Black,Black,7-SPEED A/T,Rear Wheel Drive,WDDGF4HB9CA630839,294
2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,24990.0,Car Castle,(262) 456-5159,10942.0,Black,Black,7-SPEED A/T,Rear Wheel Drive,55SWF4JB9FU092329,295
2013 Mercedes-Benz  GLK 350,2013,Mercedes-Benz,18588.0,"AutoSource Motors, Inc.",(414) 455-6995,72291.0,Polar White,Black,7-SPEED A/T,All Wheel Drive,WDCGG8JB4DG098515,296
2011 Mercedes-Benz  C 300,2011,Mercedes-Benz,12890.0,Gary Lang Automotive Group,(815) 308-2308,83794.0,,,7-Speed Automatic,AWD,WDDGF8BBXBR148378,297
2009 Mercedes-Benz  S 550 4MATIC,2009,Mercedes-Benz,25995.0,German Auto House,(608) 467-4941,40375.0,Black,Black,7-Speed Automatic,AWD,WDDNG86X49A258457,300
2014 Mercedes-Benz  ML 350,2014,Mercedes-Benz,28998.0,CarMax Madison,(608) 286-3923,37253.0,Gray,Black,7-Speed Automatic w/OD,AWD,4JGDA5HB3EA417238,301
2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,46095.0,Napleton Autowerks Loves Park,(815) 916-4212,0.0,Gray,,9-Speed Automatic,AWD,55SWF4KB6JU256207,302
2007 Mercedes-Benz  6.0L V12 AMG,2007,Mercedes-Benz,31900.0,Midwest Highline,(815) 516-8789,61250.0,Black,Black,5-SPEED A/T,Rear Wheel Drive,WDDNG79X37A083234,305
2018 Mercedes-Benz  E 400 4MATIC,2018,Mercedes-Benz,63997.0,Mercedes-Benz of Elmbrook,(262) 510-2426,3231.0,Iridium Silver Metallic,Black,9-Speed Automatic,AWD,WDD1J6GB1JF017499,308
2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,44975.0,Mercedes-Benz of Elmbrook,(262) 510-2426,6673.0,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,WDC0G4KB9JV033093,311
2018 Mercedes-Benz AMG C 43 Base 4MATIC,2018,Mercedes-Benz,68104.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,55SWF6EB9JU245113,312
2010 Mercedes-Benz  S 550,2010,Mercedes-Benz,29900.0,Midwest Highline,(815) 516-8789,61435.0,Gray,Black,7-SPEED A/T,All Wheel Drive,WDDNG8GB2AA311132,313
2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,55155.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4472.0,Polar White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB3JA299058,315
2003 Mercedes-Benz  2dr Roadster 5.0L,2003,Mercedes-Benz,16900.0,Midwest Highline,(815) 516-8789,54079.0,Silver,Black,5-SPEED A/T,Rear Wheel Drive,WDBSK75F43F048299,316
2018 Mercedes-Benz GLA 250 Base 4MATIC,2018,Mercedes-Benz,40080.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Black,Shara Beige,7-Speed Automatic with Auto-Shift,AWD,WDCTG4GB1JJ435543,319
2014 Mercedes-Benz  E 350 4MATIC,2014,Mercedes-Benz,27745.0,Russ Darrow Nissan of West Bend,(888) 457-9504,40864.0,Polar White,Black,7-Speed Automatic,AWD,WDDHF8JB6EB004720,321
2014 Mercedes-Benz  E 350 4MATIC,2014,Mercedes-Benz,33995.0,Reina International,(262) 510-2733,22436.0,Polar White,Black,7-Speed Automatic,AWD,WDDHF8JBXEB028745,322
2011 Mercedes-Benz  GL 450 4MATIC,2011,Mercedes-Benz,21995.0,Reina International,(262) 510-2733,97223.0,Black,Black,7-Speed Automatic,AWD,4JGBF7BE9BA749364,323
2000 Mercedes-Benz  S430,2000,Mercedes-Benz,5423.0,Russ Darrow Kia of Wauwatosa,(414) 269-8713,89016.0,Silver,Ash,5-Speed Automatic,RWD,WDBNG70J4YA109438,324
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,50095.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB8JV060124,326
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,54105.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB9JV038858,330
2018 Mercedes-Benz  C 300,2018,Mercedes-Benz,46375.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Polar White,Black,9-SPEED A/T,All Wheel Drive,55SWF4KB7JU237911,331
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,54105.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB4JV027248,335
2018 Mercedes-Benz AMG GLA 45 AMG GLA 45,2018,Mercedes-Benz,60480.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Cirrus White,Black,7-SPEED A/T,All Wheel Drive,WDDTG5CBXJJ433555,340
2006 Mercedes-Benz  C280 4MATIC,2006,Mercedes-Benz,4995.0,Car Planet,(414) 292-9743,105280.0,Black,Black,5-Speed Automatic,AWD,WDBRF92H36F773000,341
2018 Mercedes-Benz AMG C 63 Base,2018,Mercedes-Benz,95260.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Designo Diamond White Metallic,Black,7-SPEED A/T,Rear Wheel Drive,WDDWK8HB7JF629591,342
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,55335.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Designo Diamond White Metallic,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB7JV066237,343
2018 Mercedes-Benz  S 560,2018,Mercedes-Benz,124805.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Obsidian Black Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDUG8GB3JA386255,344
2018 Mercedes-Benz AMG GLE 43 Base 4MATIC,2018,Mercedes-Benz,79605.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Polar White,Black,9-SPEED A/T,All Wheel Drive,4JGED6EB9JA111287,345
2014 Mercedes-Benz  C 300,2014,Mercedes-Benz,19990.0,Car Castle,(262) 456-5159,69339.0,Polar White,Black,7-SPEED A/T,All Wheel Drive,WDDGF8AB4ER307949,348
2011 Mercedes-Benz  S 400 Hybrid,2011,Mercedes-Benz,25995.0,Car Castle,(262) 456-5159,75360.0,Diamond White Metallic,Cashmere/Savanna,7-SPEED A/T,Rear Wheel Drive,WDDNG9FB9BA400852,349
2014 Mercedes-Benz  CLS550,2014,Mercedes-Benz,37230.0,VROOM (Milwaukee),(877) 682-3020,31896.0,Silver,Black,7-Speed Automatic w/OD,RWD,WDDLJ7DB3EA120204,350
2012 Mercedes-Benz  AWD E 350 Luxury 4MATIC 4dr Sedan,2012,Mercedes-Benz,20730.0,VROOM (Milwaukee),(877) 682-3020,39353.0,Silver,Black,7-Speed Automatic,AWD,WDDHF8JB6CA627919,352
2016 Mercedes-Benz  GLE 350,2016,Mercedes-Benz,36980.0,VROOM (Milwaukee),(877) 682-3020,45657.0,Black,Black,7-Speed Automatic w/OD,RWD,4JGDA5JB3GA662344,354
2001 Mercedes-Benz  C320,2001,Mercedes-Benz,5499.0,Car King,(414) 255-0262,93582.0,Black,Gray,5-SPEED A/T,Rear Wheel Drive,WDBRF64J91F077202,357
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,50845.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB6JV073082,359
2018 Mercedes-Benz AMG GLC 43 AMG GLC 43,2018,Mercedes-Benz,69970.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Obsidian Black Metallic,brown,9-SPEED A/T,All Wheel Drive,WDC0J6EB0JF428640,361
2017 Mercedes-Benz GLE 350 Base 4MATIC,2017,Mercedes-Benz,71999.0,International Autos,(414) 203-5342,0.0,Selenite Gray Metallic,Black,7-Speed Automatic,AWD,4JGDA5HB8HA963537,368
2006 Mercedes-Benz  E 350 4MATIC,2006,Mercedes-Benz,8950.0,Kunes Country Chevrolet Cadillac of Delavan,(262) 586-4283,173702.0,Gray,,5-Speed Automatic,AWD,WDBUF87J86X188732,374
2018 Mercedes-Benz AMG GLE 43 Base 4MATIC,2018,Mercedes-Benz,80640.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,4JGED6EB9JA109717,375
2018 Mercedes-Benz AMG GLC 43 AMG GLC 43,2018,Mercedes-Benz,65670.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Designo Cardinal Red Metallic,brown,9-SPEED A/T,All Wheel Drive,WDC0J6EB8JF434038,376
2018 Mercedes-Benz  C 300,2018,Mercedes-Benz,47155.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Designo Cardinal Red Metallic,Black,9-SPEED A/T,All Wheel Drive,55SWF4KB5JU253332,378
2015 Mercedes-Benz  ML 350 4MATIC,2015,Mercedes-Benz,33701.0,Mercedes-Benz of Elmbrook,(262) 510-0488,30004.0,Black,Black,7-Speed Automatic,AWD,4JGDA5HB0FA509067,380
2007 Mercedes-Benz  4MATIC 4dr 4.7L,2007,Mercedes-Benz,10995.0,Classic Motorcars,(414) 219-1011,94253.0,Desert Silver Metallic,MACADAMIA,7-SPEED A/T,Four Wheel Drive,4JGBF71E57A208806,383
2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,42762.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,5041.0,Black,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB5HU231261,384
2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,42084.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,5950.0,Selenite Grey Metallic,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB7HU189661,385
1982 Mercedes-Benz  380SL,1982,Mercedes-Benz,7900.0,MSI Auto Sales,(608) 478-2670,177770.0,Black,Gray,Automatic,Front Wheel Drive,WDBBA45A5CB015308,386
2013 Mercedes-Benz  SLK 250,2013,Mercedes-Benz,25995.0,Schoepp Motors West,(608) 729-3822,35227.0,Black,,7-Speed Automatic,RWD,WDDPK4HA6DF060452,387
2017 Mercedes-Benz  E 400,2017,Mercedes-Benz,58999.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,3189.0,Polar White,beige,7-SPEED A/T,All Wheel Drive,WDDKJ6HB5HF356327,389
2018 Mercedes-Benz GLA 250 GLA 250,2018,Mercedes-Benz,41820.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Cocoa Brown Metallic,Sahara Beige,7-SPEED A/T,All Wheel Drive,WDCTG4GB1JJ475606,394
2018 Mercedes-Benz GLA 250 GLA 250,2018,Mercedes-Benz,44475.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Cirrus White,Black,7-SPEED A/T,All Wheel Drive,WDCTG4GB4JJ393949,397
2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,64560.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Lunar Blue Metallic,beige,7-SPEED A/T,All Wheel Drive,4JGDA5HB8JB130417,398
2018 Mercedes-Benz  C 300,2018,Mercedes-Benz,47025.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,9-SPEED A/T,All Wheel Drive,55SWF4KB4JU235016,403
2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,64910.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Lunar Blue Metallic,beige,7-SPEED A/T,All Wheel Drive,4JGDA5HB7JB082876,404
2012 Mercedes-Benz  GLK 350 4MATIC,2012,Mercedes-Benz,21999.0,Lakeland Chevrolet Buick,(262) 912-6920,65697.0,,,7-Speed Automatic,AWD,WDCGG8HB0CF904697,405
2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,68670.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Obsidian Black Metallic,beige,7-SPEED A/T,All Wheel Drive,4JGDA5HB8JB041303,406
2011 Mercedes-Benz  GLK 350,2011,Mercedes-Benz,16495.0,Scott Motors,(608) 318-4095,78277.0,White,Tan,Automatic,All Wheel Drive,WDCGG8HB2BF584314,407
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,53765.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB2JV078750,408
2018 Mercedes-Benz  SLC 300,2018,Mercedes-Benz,60165.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,9-SPEED A/T,Rear Wheel Drive,WDDPK3JA8JF152100,414
2018 Mercedes-Benz GLC 300 Base 4Matic,2018,Mercedes-Benz,53215.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Lunar Blue Metallic,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB2JV066727,417
2014 Mercedes-Benz  CLA 250,2014,Mercedes-Benz,17995.0,Classic Motorcars,(414) 219-1011,45061.0,Universe Blue Metallic,BROWN,7-SPEED A/T,Front Wheel Drive,WDDSJ4EB7EN049316,419
2009 Mercedes-Benz  3.5L,2009,Mercedes-Benz,9999.0,Car King,(414) 255-0262,117857.0,Black,Black,5-SPEED A/T,All Wheel Drive,WDBUF87X49B413606,423
2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,57065.0,Mercedes-Benz of Elmbrook,(262) 510-0488,4310.0,Black,Black,9-Speed Automatic,AWD,WDDZF4KB8HA206416,425
2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,52985.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Designo Diamond White Metallic,Beige,9-Speed Automatic,AWD,WDC0G4KB9JV070709,428
2018 Mercedes-Benz GLA 250 GLA 250,2018,Mercedes-Benz,42145.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Polar Silver Metallic,Black,7-SPEED A/T,All Wheel Drive,WDCTG4GB5JJ474023,429
2017 Mercedes-Benz  S 550,2017,Mercedes-Benz,121100.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Designo Diamond White Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDUG8FB7HA317273,431
2017 Mercedes-Benz Metris Base,2017,Mercedes-Benz,31990.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Arctic White,Black,7-Speed Automatic,RWD,WD3PG2EA8H3201222,437
2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,52465.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Lunar Blue Metallic,Black,9-Speed Automatic,AWD,WDC0G4KB6JV068044,439
2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,50425.0,Napleton Autowerks Loves Park,(815) 916-4212,0.0,Polar White,,9-Speed Automatic,AWD,55SWF4KB8JU265541,441
2017 Mercedes-Benz  E 400,2017,Mercedes-Benz,60699.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4203.0,Obsidian Black Metallic,beige,7-SPEED A/T,All Wheel Drive,WDDKJ6HB2HF357175,442
2018 Mercedes-Benz  S 560 4MATIC,2018,Mercedes-Benz,114415.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Black,Black,9-Speed Automatic,AWD,WDDUG8GB2JA382052,445
2017 Mercedes-Benz CLA 250 Base,2017,Mercedes-Benz,35210.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,3020.0,Lunar Blue Metallic,Sahara Beige,7-SPEED A/T,All Wheel Drive,WDDSJ4GBXHN494408,447
2018 Mercedes-Benz  AMG CLA 45,2018,Mercedes-Benz,63330.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Night Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ5CB3JN567409,450
2018 Mercedes-Benz  Base,2018,Mercedes-Benz,70360.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Black,Black,9-Speed Automatic,AWD,WDDZF6GB7JA371416,451
2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,55876.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,5287.0,Polar White,beige,9-SPEED A/T,All Wheel Drive,WDDZF4KB0HA128696,452
2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,39651.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,6820.0,Iridium Silver Metallic,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB6HU215733,454
2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,39240.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4247.0,Polar White,Silk Beige/Black,7-SPEED A/T,All Wheel Drive,55SWF4KBXHU220160,455
2015 Mercedes-Benz  GL450W4,2015,Mercedes-Benz,43317.0,Zimbrick European,,37705.0,Polar White,Black Mb-Tex,AUTOMATIC,AWD,4JGDF6EE8FA509582,457
2005 Mercedes-Benz  E320,2005,Mercedes-Benz,8995.0,Classic Motorcars,(414) 219-1011,59845.0,Platinum Blue Metallic,CHARCOAL,5-SPEED A/T,All Wheel Drive,WDBUF82J95X178717,461
2003 Mercedes-Benz  5.0L,2003,Mercedes-Benz,6977.0,Viking Motorcars,(608) 205-4446,93890.0,Black,Charcoal,5-SPEED A/T,Rear Wheel Drive,WDBUF70J03A267654,466
2014 Mercedes-Benz  GLK250 BlueTEC,2014,Mercedes-Benz,23525.0,Buss Ford Lincoln,(888) 813-5078,67764.0,Blue,,7-Speed Automatic w/OD,AWD,WDCGG0EB0EG239366,467
2018 Mercedes-Benz AMG C 43 Base 4MATIC,2018,Mercedes-Benz,66500.0,Mercedes-Benz of Elmbrook,(262) 510-0498,0.0,Designo Cardinal Red Metallic,Black,9-Speed Automatic,AWD,WDDWJ6EB5JF720502,468
2018 Mercedes-Benz  AMG C 43,2018,Mercedes-Benz,65025.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Iridium Silver Metallic,cranberry,9-SPEED A/T,All Wheel Drive,55SWF6EB1JU258471,469
2018 Mercedes-Benz  AMG C 43,2018,Mercedes-Benz,64930.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,White,Black,9-SPEED A/T,All Wheel Drive,55SWF6EB1JU248863,470
2017 Mercedes-Benz GLS 450 Base 4MATIC,2017,Mercedes-Benz,70990.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,19206.0,Palladium Silver Metallic,Black,9-SPEED A/T,All Wheel Drive,4JGDF6EE5HA758473,471
2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,43270.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Mountain Grey Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDSJ4GB7JN544347,475
2018 Mercedes-Benz  C 300,2018,Mercedes-Benz,50340.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,9-SPEED A/T,All Wheel Drive,55SWF4KB9JU267184,477
2018 Mercedes-Benz  AMG CLA 45,2018,Mercedes-Benz,62580.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Cirrus White,Black,7-SPEED A/T,All Wheel Drive,WDDSJ5CB2JN567708,479
2017 Mercedes-Benz  S 550,2017,Mercedes-Benz,98962.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,253.0,Obsidian Black Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDUG8FB2HA330352,481
2007 Mercedes-Benz  GL 450 4MATIC,2007,Mercedes-Benz,12999.0,Gateway Motors,(414) 208-4991,103288.0,Gold,Tan,7-Speed Automatic,AWD,4JGBF71E97A190679,483
2013 Mercedes-Benz  C 300,2013,Mercedes-Benz,17790.0,Car Castle,(262) 456-5159,49045.0,Lunar Blue Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDGF8AB5DR264544,484
2017 Mercedes-Benz GLS 450 Base 4MATIC,2017,Mercedes-Benz,73945.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,5167.0,Designo Diamond White Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EE4HA970698,485
2017 Mercedes-Benz GLS 450 Base 4MATIC,2017,Mercedes-Benz,71896.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,5015.0,Gray Metallic,Black,9-SPEED A/T,All Wheel Drive,4JGDF6EE6HA977703,487
2017 Mercedes-Benz GLS 450 Base 4MATIC,2017,Mercedes-Benz,71599.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,7772.0,Lunar Blue Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EE7HA907580,488
2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,46070.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Mountain Grey Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDSJ4GB8JN601946,490
2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,45755.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Cirrus White,Black,7-SPEED A/T,All Wheel Drive,WDDSJ4GB1JN552153,491
2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,45200.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ4GB8JN602577,492
2015 Mercedes-Benz  GL 450 4MATIC,2015,Mercedes-Benz,43991.0,International Autos,(414) 939-8502,44847.0,Polar White,Almond Beige,7-Speed Automatic,AWD,4JGDF6EE2FA543789,493
2018 Mercedes-Benz  AMG SLC 43,2018,Mercedes-Benz,69345.0,Mercedes-Benz of Milwaukee North,(888) 224-9092,0.0,Iridium Silver Metallic,Black,9-SPEED A/T,Rear Wheel Drive,WDDPK6GA2JF153736,500
