name,year,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2007 Lexus ES 350,2007,Lexus,Gray,7594,Boucher Kia of Milwaukee,(877) 468-4702,4.8,50,153424,69,Smoky Granite Mica,Black,6-Speed Automatic,FWD,JTHBJ46G772103818
2018 Lexus RX 350 Base,2018,Lexus,Red,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Matador Red Mica,Black,8-Speed Automatic,AWD,2T2BZMCA9JC146586
2015 Lexus RX 350 Base,2015,Lexus,Red,24490,Lake Country Automotive,(262) 326-1882,,,34113,55,Garnet Red,,6-SPEED A/T,Front Wheel Drive,2T2ZK1BA0FC151878
2018 Lexus IS 300,2018,Lexus,White,43844,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Black,6-Speed Automatic,AWD,JTHC81D25J5028905
2018 Lexus IS 300,2018,Lexus,White,44103,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Red,6-Speed Automatic,AWD,JTHC81D21J5029999
2018 Lexus RX 350 L Premium,2018,Lexus,White,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA0J2000350
2009 Lexus RX 350,2009,Lexus,Red,9495,"Bargain Town Motor Cars, Inc.",(414) 269-8736,3,11,115315,72,Red,,5-Speed Automatic,AWD,2T2HK31U69C131349
2018 Lexus RX 350 F Sport,2018,Lexus,Black,55504,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Red,8-Speed Automatic,AWD,2T2BZMCA3JC146583
2006 Lexus IS 250,2006,Lexus,Black,9995,Auto Outpost - North Inc.,(815) 572-6094,3.8,14,90185,74,Black,Black,6-Speed Automatic,AWD,JTHCK262665001255
2018 Lexus RX 350 F Sport,2018,Lexus,White,58753,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Red,8-Speed Automatic,AWD,2T2BZMCA6JC146609
2018 Lexus RX 350 Base,2018,Lexus,Black,52080,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Black,8-Speed Automatic,AWD,2T2BZMCA1JC145562
2018 Lexus LS 500 F Sport,2018,Lexus,Black,87155,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,10-Speed Automatic,AWD,JTHC51FF7J5000872
2018 Lexus NX 300 Base,2018,Lexus,White,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZXJ2171587
2018 Lexus GX 460,2018,Lexus,White,55083,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX4J5192793
2012 Lexus ES 350,2012,Lexus,Black,16995,Reina International,(262) 510-2733,4,6,75558,66,Obsidian Black,Parchment,6-Speed Automatic,FWD,JTHBK1EG9C2512006
2016 Lexus RX 350 F Sport,2016,Lexus,Black,41990,Zimbrick Chevrolet,(608) 440-2725,4.1,56,34591,10,Obsidian,Stratus Gray,8-SPEED A/T,All Wheel Drive,2T2BZMCA3GC009104
2018 Lexus RX 350 Base,2018,Lexus,White,52444,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA0JC144810
2014 Lexus RX 350 350,2014,Lexus,Gray,26800,Griffin's Hub Chrysler Jeep Dodge,(414) 203-9976,4.7,186,56013,73,Nebula Gray Pearl,Black,Automatic,AWD,JTJBK1BA0E2038870
2018 Lexus RX 350,2018,Lexus,White,57658,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCAXJC137752
2018 Lexus RX 350 F Sport,2018,Lexus,White,55504,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Red,8-Speed Automatic,AWD,2T2BZMCA3JC145028
2018 Lexus NX 300,2018,Lexus,Silver,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ7J2168176
2018 Lexus RX 350 350,2018,Lexus,White,52080,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA3JC141853
2018 Lexus RX 350 L Premium,2018,Lexus,Gray,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA8J2001830
2018 Lexus NX 300,2018,Lexus,Black,41214,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Caramel,6-Speed Automatic,AWD,JTJBARBZ7J2158120
2018 Lexus LX 570 570,2018,Lexus,White,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White,Cabernet,8-Speed Automatic,4WD,JTJHY7AXXJ4260378
2018 Lexus RX 350L Premium,2018,Lexus,Beige,54195,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Satin Cashmere Metallic,Parchment,8-Speed Automatic,AWD,JTJDZKCAXJ2007919
2018 Lexus LC 500 Base,2018,Lexus,Black,96919,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Red,10-Speed Automatic,RWD,JTHHP5AY8JA003934
2018 Lexus NX 300 300,2018,Lexus,Gray,48068,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Gray Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ8J2162922
2018 Lexus LS 500 Base,2018,Lexus,Silver,103899,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Liquid Platinum,Black,10-Speed Automatic,AWD,JTHC5LFF2J5001536
2018 Lexus NX 300,2018,Lexus,White,43172,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ2J2163239
2018 Lexus NX 300,2018,Lexus,White,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ2J2161300
2000 Lexus RX 300 FWD,2000,Lexus,Gold,5952,JH Barkau & Sons Auto Sales,(815) 599-1598,4.8,516,176907,49,Burnished Gold Metallic,Ivory,4-Speed Automatic,FWD,JT6GF10U3Y0067684
2015 Lexus RC 350 2dr Cpe AWD,2015,Lexus,Silver,33989,Zimbrick Chevrolet,(608) 440-2725,4.1,56,27893,10,Silver Lining Metallic,F-Sport Black,6-SPEED A/T,All Wheel Drive,JTHSE5BC6F5004451
2018 Lexus LX 570 Three-Row,2018,Lexus,Silver,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Black,8-Speed Automatic,4WD,JTJHY7AX5J4257520
2018 Lexus LX 570 Three-Row,2018,Lexus,Black,93454,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Onyx Black,Black,8-Speed Automatic,4WD,JTJHY7AXXJ4265404
2018 Lexus NX 300,2018,Lexus,Gray,45350,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ8J2162922
2018 Lexus NX 300 F Sport,2018,Lexus,White,45315,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Black,6-Speed Automatic,AWD,JTJBARBZ2J2168165
2003 Lexus GX 470,2003,Lexus,Blue,7990,Streff Auto Group,(414) 255-0285,3,9,197464,70,Blue,Tan,5-Speed Automatic,4WD,JTJBT20X330002352
2018 Lexus LX 570 Three-Row,2018,Lexus,Black,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Parchment,8-Speed Automatic,4WD,JTJHY7AX3J4257189
2005 Lexus RX 330 Base,2005,Lexus,Blue,5777,Diamond Jim's West Allis,(888) 377-2649,4.8,10,199421,68,Blue,Gray,5-Speed Automatic with Overdrive,All Wheel Drive,2T2HA31UX5C042493
2010 Lexus HS 250h Premium,2010,Lexus,Gray,9495,"Bargain Town Motor Cars, Inc.",(414) 269-8736,3,11,104217,72,Gray,,Automatic CVT,FWD,JTHBB1BAXA2020100
2009 Lexus RX 350 Base,2009,Lexus,Red,9995,Millennium Motor Sales,(414) 269-8756,3.8,8,143081,73,Red,Tan,5-SPEED A/T,All Wheel Drive,2T2HK31U99C117297
2018 Lexus GX 460,2018,Lexus,Black,55281,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX4J5190557
2018 Lexus ES 350,2018,Lexus,Silver,44909,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Black,6-Speed Automatic,FWD,58ABK1GG4JU098489
2018 Lexus GX 460,2018,Lexus,White,52860,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX2J5194316
2003 Lexus RX 300,2003,Lexus,Gray,6995,Wheels N Deals Inc.,(815) 669-4641,5,34,136484,79,Pewter,Black,4-Speed Automatic,AWD,JTJHF10UX30301306
2018 Lexus GS 350 F Sport,2018,Lexus,Gray,55609,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Smoky Granite Mica,Black,6-Speed Automatic,AWD,JTHCZ1BL0JA009047
2018 Lexus RX 350 L Premium,2018,Lexus,Black,54795,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,JTJDZKCA2J2003430
2018 Lexus GX 460,2018,Lexus,Gray,55283,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,4WD,JTJBM7FXXJ5197920
2018 Lexus GX 460,2018,Lexus,Red,55003,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Claret Mica,Sepia,6-Speed Automatic,4WD,JTJBM7FX4J5184919
2018 Lexus NX 300,2018,Lexus,White,43172,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ4J2165056
2018 Lexus GX 460,2018,Lexus,White,55283,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX4J5196729
2018 Lexus ES 350,2018,Lexus,Gray,44520,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Gray,6-Speed Automatic,FWD,58ABK1GG3JU095681
2018 Lexus NX 300h,2018,Lexus,Black,42197,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Cream,Automatic CVT,AWD,JTJBJRBZXJ2090041
2018 Lexus NX 300,2018,Lexus,Black,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Cream,6-Speed Automatic,AWD,JTJBARBZ4J2164201
2018 Lexus RX 350,2018,Lexus,White,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA2JC136479
2018 Lexus GX 460 Base,2018,Lexus,Black,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Black Onyx,Nutmeg,6-Speed Automatic,4WD,JTJBM7FX2J5193974
2017 Lexus RX 450h 450H,2017,Lexus,Beige,53000,Toyota of Brookfield,(262) 558-4486,4.8,62,8825,61,Satin Cashmere Metallic,Parchment,Automatic CVT,AWD,2T2BGMCA9HC014444
2015 Lexus ES 350,2015,Lexus,Black,27799,BMW of Milwaukee North,(877) 591-3075,4.8,106,23580,73,Black,Black,6-Speed Automatic,FWD,JTHBK1GG7F2165521
2018 Lexus GX 460 Base,2018,Lexus,Gray,52632,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX2J5195000
2018 Lexus NX 300 Base,2018,Lexus,Black,43174,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Caramel,6-Speed Automatic,AWD,JTJBARBZ4J2159659
2005 Lexus LS 430 RWD,2005,Lexus,Black,12452,JH Barkau & Sons Auto Sales,(815) 599-1598,4.8,516,118205,49,Black Onyx,Black,6-Speed Automatic w/OD,RWD,JTHBN36F355028004
2013 Lexus ES 350 Base,2013,Lexus,Red,18997,Diamond Jim's Motorcars,(414) 326-9166,4,68,50069,73,Matador Red Mica,Tan,6-Speed Automatic,FWD,JTHBK1GG1D2062138
2003 Lexus ES 300,2003,Lexus,Beige,6877,EZ Motorcars,(414) 203-8043,5,22,95729,70,Champagne,Tan,5-Speed Automatic,FWD,JTHBF30G236007327
2018 Lexus LX 570 Three-Row,2018,Lexus,Blue,89123,Lexus of Madison,(608) 478-2661,5,68,,6,Nightfall Mica,Parchment,8-Speed Automatic,4WD,JTJHY7AX4J4260912
2017 Lexus RX 350,2017,Lexus,Black,47000,Anderson Toyota Lexus,(888) 347-2891,4.9,2455,7522,55,Black,,8-Speed Automatic w/OD,AWD,2T2BZMCA5HC086459
2018 Lexus RX 350 F Sport,2018,Lexus,Black,57239,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Red,8-Speed Automatic,AWD,2T2BZMCA5JC141661
2018 Lexus RX 350 Base,2018,Lexus,Gray,42521,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Black,8-Speed Automatic,FWD,2T2ZZMCA2JC096774
2018 Lexus RX 350 Base,2018,Lexus,White,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA4JC146835
2008 Lexus RX 350,2008,Lexus,Gray,13997,Diamond Jim's Motorcars,(414) 326-9166,4,68,90316,73,Gray,Gray,5-Speed Automatic,AWD,2T2HK31U38C083601
2018 Lexus NX 300 Base,2018,Lexus,White,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Caramel,6-Speed Automatic,AWD,JTJBARBZ0J2171548
2004 Lexus RX 330,2004,Lexus,Silver,6995,Reina International,(262) 510-2733,4,6,205035,66,Millennium Silver Metallic,Light Gray,5-Speed Automatic,AWD,2T2HA31U04C039858
2018 Lexus ES 350 Base,2018,Lexus,Black,44862,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Black,6-Speed Automatic,FWD,58ABK1GG5JU092488
2015 Lexus ES 350,2015,Lexus,White,28500,Schoepp Motors West,(608) 729-3822,4.8,1543,31596,6,White,,6-Speed Automatic,FWD,JTHBK1GG0F2199980
2018 Lexus LX 570 Two-Row,2018,Lexus,Black,80644,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Black Onyx,Black,8-Speed Automatic,4WD,JTJHY7AX7J4264226
2018 Lexus RX 350 L Premium,2018,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA2J2006070
2014 Lexus GS 350 Base,2014,Lexus,Gray,24943,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57,37835,60,Gray,,6-Speed Automatic,AWD,JTHCE1BL2E5021159
2010 Lexus GS 350 Base,2010,Lexus,Blue,12995,Reo Motors,(414) 312-4806,3.4,60,70394,73,Blue,Gray,6-SPEED A/T,All Wheel Drive,JTHCE1KS7A0024587
2018 Lexus GX 460 Base,2018,Lexus,Black,52655,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX7J5195932
2018 Lexus RX 350L Premium,2018,Lexus,Silver,53566,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Gray,8-Speed Automatic,AWD,JTJDZKCA9J2000511
2018 Lexus RX 350 L Premium,2018,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Gray,8-Speed Automatic,AWD,JTJDZKCA8J2002430
2013 Lexus GX 460,2013,Lexus,Red,29995,Reina International,(262) 510-2733,4,6,75330,66,Claret Mica,Sepia,6-Speed Automatic,4WD,JTJBM7FX0D5055449
1998 Lexus ES 300,1998,Lexus,Silver,4995,Frey Automotive,(414) 409-7897,5,14,143315,68,Silver,Tan,4-Speed Automatic,FWD,JT8BF28G8W5048490
2018 Lexus IS 350 Base,2018,Lexus,White,47569,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Red,6-Speed Automatic,AWD,JTHCZ1D27J5015165
2014 Lexus ES 350 Base,2014,Lexus,Black,24900,Schoepp Motors West,(608) 729-3822,4.8,1543,34640,6,Black,,6-Speed Automatic,FWD,JTHBK1GG2E2102115
2013 Lexus RX 350,2013,Lexus,Silver,24899,BMW of Milwaukee North,(877) 591-3075,4.8,106,69652,73,Silver Lining Metallic,,Automatic,AWD,2T2BK1BA8DC185307
2007 Lexus ES 350,2007,Lexus,Gold,7997,Diamond Jim's Motorcars,(414) 326-9166,4,68,165189,73,Gold,Tan,6-Speed Automatic,FWD,JTHBJ46G972042956
2010 Lexus RX 350 Base,2010,Lexus,Silver,16990,Smart Sales and Leasing,(414) 409-7892,,,80221,68,Silver,Black,6-SPEED A/T,All Wheel Drive,2T2BK1BA9AC067116
2018 Lexus GX 460 Base,2018,Lexus,White,51913,Lexus of Madison,(608) 478-2661,5,68,,6,Starfire Pearl,Nutmeg,6-Speed Automatic,4WD,JTJBM7FX3J5192980
2018 Lexus RX 350 L Premium,2018,Lexus,Black,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,8-Speed Automatic,AWD,JTJDZKCA0J2004401
2018 Lexus RX 350 L Premium,2018,Lexus,Silver,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Atomic Silver,Parchment,8-Speed Automatic,AWD,JTJDZKCA7J2001351
2018 Lexus ES 350 Base,2018,Lexus,Black,44858,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG2JU097406
2006 Lexus RX 330,2006,Lexus,Green,9995,Auto House Waukesha,(262) 510-0511,,,111575,60,Bamboo Green,Gray,5-Speed Automatic,AWD,2T2HA31U56C104609
2018 Lexus LX 570 Three-Row,2018,Lexus,Black,88270,Lexus of Madison,(608) 478-2661,5,68,,6,Black Onyx,Black,8-Speed Automatic,4WD,JTJHY7AX1J4268448
2018 Lexus RX 350 L Premium,2018,Lexus,Blue,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Black,8-Speed Automatic,AWD,JTJDZKCA0J2005970
2014 Lexus ES 350 Base,2014,Lexus,Black,24800,Schoepp Motors West,(608) 729-3822,4.8,1543,36707,6,Black,,6-Speed Automatic,FWD,JTHBK1GG0E2138255
2018 Lexus RX 350 Base,2018,Lexus,Gray,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Gray,8-Speed Automatic,AWD,2T2BZMCA1JC146601
2011 Lexus RX 350 Base,2011,Lexus,Brown,18428,Kayser Chrysler Center,(608) 338-1543,4.5,91,78942,22,Tan,,6-Speed Automatic,AWD,2T2BK1BA6BC106603
2018 Lexus NX 300 F Sport,2018,Lexus,Gray,45514,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ8J2156554
2018 Lexus GX 460 Luxury,2018,Lexus,White,61764,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJJM7FX6J5196081
2018 Lexus IS 350 Base,2018,Lexus,White,47569,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Black,6-Speed Automatic,AWD,JTHCZ1D23J5015177
2001 Lexus IS 300,2001,Lexus,Black,4995,German Auto House,(608) 467-4941,5,1,184395,2,Black,Green,5-Speed Automatic,RWD,JTHBD182710018780
2018 Lexus LX 570 Three-Row,2018,Lexus,Gray,92670,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Parchment,8-Speed Automatic,4WD,JTJHY7AX6J4263357
2018 Lexus IS 300,2018,Lexus,White,43700,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHC81D22J5029686
2018 Lexus RX 350,2018,Lexus,Black,52429,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Parchment,8-Speed Automatic,AWD,2T2BZMCA4JC139626
2018 Lexus GX 460 Base,2018,Lexus,Black,52375,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX6J5194965
1996 Lexus ES 300,1996,Lexus,Beige,2500,charlie,,,,162338,45,Beige,Beige,Automatic,FWD,
2018 Lexus RX 350 L Premium,2018,Lexus,Red,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Matador Red Mica,Black,8-Speed Automatic,AWD,JTJDZKCA8J2006459
2018 Lexus LX 570 570,2018,Lexus,Silver,99470,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Black,8-Speed Automatic,4WD,JTJHY7AX8J4265224
2018 Lexus LS 500 F Sport,2018,Lexus,Black,87419,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Black,10-Speed Automatic,AWD,JTHC51FF9J5001408
1999 Lexus LX 470,1999,Lexus,White,9995,Car Planet,(414) 292-9743,2.6,5,129510,74,Off White,Tan,4-Speed Automatic,4WD,JT6HT00WXX0038707
2018 Lexus IS 300,2018,Lexus,Black,40815,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Chateau,6-Speed Automatic,AWD,JTHC81D22J5029008
2018 Lexus LS 500h,2018,Lexus,White,83685,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,Automatic CVT,AWD,JTHCY1FF1J5000602
2015 Lexus ES 350,2015,Lexus,White,31500,Anderson Toyota Lexus,(888) 347-2891,4.9,2455,22051,55,White,,6-Speed Automatic w/OD,,JTHBK1GG9F2164127
2011 Lexus RX 350 Base,2011,Lexus,Black,21790,Frontier Motor Cars,(414) 930-1685,3.7,172,50803,73,Black,,6-SPEED A/T,All Wheel Drive,2T2BK1BA1BC086521
1996 Lexus ES 300,1996,Lexus,White,1499,Russ Darrow Honda,(414) 751-6997,4.7,781,278801,69,White,Gray,4-Speed Automatic,FWD,JT8BF12G3T0168371
2018 Lexus GX 460 Base,2018,Lexus,Black,61373,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX0J5196971
2018 Lexus RX 350 Base,2018,Lexus,Black,49837,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Parchment,8-Speed Automatic,AWD,2T2BZMCA5JC146214
2018 Lexus RX 350 L Premium,2018,Lexus,Gray,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Cashmere Metallic,Brown,8-Speed Automatic,AWD,JTJDZKCA9J2005384
2014 Lexus IS 250 Base,2014,Lexus,Silver,22995,Goben Cars East,(608) 216-2303,4.8,240,59388,6,Silver,,6-Speed Automatic,AWD,JTHCF1D21E5004922
2008 Lexus IS 250,2008,Lexus,Red,9495,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,131732,5,Matador Red Mica,Cashmere,6-Speed Automatic,AWD,JTHCK262582019900
2018 Lexus GS 350,2018,Lexus,Silver,57724,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Flaxen,6-Speed Automatic,AWD,JTHCZ1BL6JA009117
2018 Lexus LS 500 Base,2018,Lexus,Silver,79439,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Liquid Platinum,Chateau,10-Speed Automatic,AWD,JTHC51FF2J5001508
2018 Lexus GX 460 Base,2018,Lexus,Black,52655,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX1J5196316
2018 Lexus RX 450h,2018,Lexus,Silver,56002,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,Automatic CVT,AWD,2T2BGMCA2JC023055
2018 Lexus LS 500,2018,Lexus,Black,114895,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,10-Speed Automatic,AWD,JTHC5LFF7J5000429
2018 Lexus NX 300 Base,2018,Lexus,Black,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Red,6-Speed Automatic,AWD,JTJBARBZ1J2171719
1999 Lexus GS 400,1999,Lexus,Red,5495,New To You Auto,(262) 565-6495,3.8,16,149698,58,Red,Tan,5-Speed Automatic,RWD,JT8BH68X0X0016844
2018 Lexus IS 350 Base,2018,Lexus,Gray,47871,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Gray Pearl,Red,6-Speed Automatic,AWD,JTHCZ1D23J5014997
2015 Lexus GX 460 Base,2015,Lexus,Black,37620,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57,52632,60,Black Onyx,,6-Speed Automatic,4WD,JTJBM7FX8F5107316
2018 Lexus RX 350 L Premium,2018,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA7J2001396
2002 Lexus LX 470 4dr SUV,2002,Lexus,Brown,11900,MSI Auto Sales,(608) 478-2670,3.9,12,126240,6,Tan,Tan,4-SPEED A/T,Four Wheel Drive,JTJHT00W923513325
2018 Lexus ES 350 Base,2018,Lexus,White,37000,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG0JU100027
2018 Lexus RX 350 L Premium,2018,Lexus,Beige,54795,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Satin Cashmere Metallic,Parchment,8-Speed Automatic,AWD,JTJDZKCA9J2004252
2002 Lexus SC 430 2dr Convertible,2002,Lexus,Black,8900,MSI Auto Sales,(608) 478-2670,3.9,12,137229,6,Black,Tan,5-SPEED A/T,Rear Wheel Drive,JTHFN48Y220027067
2008 Lexus IS 250,2008,Lexus,Red,16777,Wilde Honda,(262) 226-8570,4.5,631,66200,60,Matador Red Mica,,6-Speed Automatic,AWD,JTHCK262785026846
2018 Lexus NX 300,2018,Lexus,White,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZXJ2164459
2018 Lexus LX 570 Three-Row,2018,Lexus,Black,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,8-Speed Automatic,4WD,JTJHY7AX5J4259624
2015 Lexus LX 570 Base,2015,Lexus,Black,51000,Joe,,,,52500,46,Black,Black,Automanual,4x4/4-wheel drive,
2018 Lexus LS 500,2018,Lexus,Black,103635,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,10-Speed Automatic,AWD,JTHC5LFF0J5000689
2018 Lexus RX 350 L Premium,2018,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA7J2006694
2018 Lexus ES 300h,2018,Lexus,Beige,50148,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Satin Cashmere Metallic,Flaxen,Automatic CVT,FWD,JTHBW1GG1J2187785
2018 Lexus GX 460,2018,Lexus,Black,55003,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX3J5195460
2004 Lexus RX 330,2004,Lexus,Silver,11844,Wilde Honda,(262) 226-8570,4.5,631,136458,60,Silver,,5-Speed Automatic w/OD,AWD,JTJHA31U040041525
