name,year,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Audi SQ5 3.0T Prestige quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1C4AFYXJ2120554
2018 Audi Q7 3.0T Prestige,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1VAAF75JD028037
2018 Audi Q5 2.0T Premium,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFYXJ2107828
2018 Audi A6 3.0T quattro Sport,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC1JN078068
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,6-Speed Manual,AWD,WAU8NAF50JA072032
2018 Audi A5 2.0T Premium quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF52JA068272
2018 Audi A6 2.0T quattro Sport,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUF8AFC1JN077276
2018 Audi A6 3.0T Premium quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUG3AFC9JN005082
2016 Audi A3 e-tron 1.4T Premium,2016,Audi,Gray,,Audi North Shore,(414) 375-4847,3.5,14,,72,Monsoon Gray Metallic,Black,6-Speed Automatic with Auto-Shift,FWD,WAUUPBFF0GA096346
2017 Audi Q3 2.0T Premium Plus,2017,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,3570,72,Glacier White Metallic,Chestnut Brown,6-Speed Automatic,AWD,WA1JCCFS3HR004759
2018 Audi S5 3.0T Premium Plus quattro,2018,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,9231,72,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUB4CF54JA008483
2012 Audi A4 2.0T Premium Plus quattro,2012,Audi,Silver,,Audi North Shore,(414) 375-2115,3.5,14,81283,72,Silver,,8-Speed Automatic,AWD,WAUFFAFL0CN011052
2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,Gray,,Audi North Shore,(414) 375-2115,3.5,14,30000,72,Monsoon Gray,,8-Speed Automatic,AWD,WA1LFAFP1FA081884
2018 Audi Q7 3.0T Premium,2018,Audi,Black,,Audi North Shore,(414) 375-2115,3.5,14,5179,72,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1LAAF75JD001766
2016 Audi Q5 3.0T Premium Plus quattro,2016,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,24119,72,White,,8-Speed Automatic,AWD,WA1D7AFP4GA003540
2016 Audi A6 3.0T Premium Plus quattro,2016,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,43488,72,White,,8-Speed Automatic,AWD,WAUFGAFC0GN003343
2015 Audi S5 3.0T Premium Plus quattro,2015,Audi,Black,37967,Audi North Shore,(414) 375-2104,3.5,14,30194,72,Brilliant Black,Black / Silver,7-Speed Automatic with Auto-Shift,AWD,WAUCGAFR3FA033837
2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,Black,,Audi North Shore,(414) 375-2115,3.5,14,24370,72,Brilliant Black,Black,8-Speed Automatic,AWD,WA1LFAFP3FA108602
2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,Black,25480,VROOM (Milwaukee),(877) 682-3020,,,33205,73,Black,Tan,8-Speed Automatic w/OD,AWD,WAUFFAFL5FN001539
2014 Audi A8 L 3.0T,2014,Audi,Black,36480,VROOM (Milwaukee),(877) 682-3020,,,36477,73,Black,Tan,Automatic,AWD,WAURGAFD3EN008569
2014 Audi A4 2.0T Premium Plus quattro,2014,Audi,Black,21000,Lexus of Milwaukee,(414) 973-2600,5,9,53652,74,Brilliant Black,Black,8-Speed Automatic,AWD,WAUFFAFL1EN014030
2001 Audi TT quattro,2001,Audi,Blue,5879,Porsche Milwaukee North,(888) 481-5925,,,117358,74,Denim Blue Pearl,Denim Blue,5-Speed Manual,AWD,TRUWX28N811025182
2016 Audi Q3 Prestige,2016,Audi,Silver,26999,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162,39049,76,Florett Silver Metallic,Black,6-SPEED A/T,All Wheel Drive,WA1GFCFS0GR000149
2015 Audi Q7 3.0L TDI Premium Plus,2015,Audi,Silver,38999,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162,5924,76,Ice Silver Metallic,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE8FD028537
2016 Audi A3 2.0T Premium,2016,Audi,Black,21999,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162,15705,76,Brilliant Black,Black,6-SPEED A/T,All Wheel Drive,WAUB8GFF8G1084916
2014 Audi Q7 3.0L TDI Premium Plus,2014,Audi,Gray,27999,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162,56678,76,Graphite Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE9ED003998
2010 Audi A4 2.0T Premium quattro,2010,Audi,Silver,10499,Gateway Motors,(414) 208-4991,4.9,52,104669,77,Silver,Black,6-Speed Automatic,AWD,WAUFFAFL4AN054323
2004 Audi allroad,2004,Audi,Silver,,Eric von Schledorn Ford,(888) 258-5942,4.8,293,166352,78,Light Silver Metallic,,Automatic,AWD,WA1YL64B74N062202
2015 Audi A3 2.0T Premium,2015,Audi,Black,22100,Jacobson Auto Sales,(888) 694-7192,5,5,28999,79,Brilliant Black,Black,6-SPEED A/T,AWD,WAUBFGFF6F1065219
