name,VIN,make,model,year,price,miles,Exterior Color,Interior Color,Seller Name,Seller Phone,Transmission,Drivetrain
"2000 Lexus LX 470 in Mundelein, Illinois",JT6HT00W3Y0106055,Lexus,LX 470,2000,8995,146259,Smokey Topaz Mica,Ivory,Northwest Motors,(224)475-4190,Automatic,All Wheel Drive
"2010 Lexus GX 460 in Mundelein, Illinois",JTJBM7FX3A5008413,Lexus,GX 460,2010,22995,89247,Black Onyx,Sepia,Northwest Motors,(224)475-4190,Automatic,4-Wheel Drive
2007 LEXUS RX 350 Base SUV 5-Speed Automatic with Overdrive premium unleaded Black All-wheel Drive,2T2HK31U17C004232,Lexus,RX 350,2007,10946,62524,Black,,Midwest Motors,847-201-4949,Automatic,All Wheel Drive
2015 Lexus RC F,JTHHP5BC2F5000384,Lexus,RC F,2015,44965,27017,White,F-Sport Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,Rear Wheel Drive
2008 Lexus RX 350 AWD,2T2HK31U88C092360,Lexus,RX 350,2008,13995,85340,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2013 Lexus GX 460 4WD,JTJBM7FX4D5053283,Lexus,GX 460,2013,23000,99176,Black Onyx,Sepia,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,4-Wheel Drive
2014 Lexus RX 350 AWD,2T2BK1BA1EC226023,Lexus,RX 350,2014,28991,41844,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2014 Lexus ES 350,JTHBK1GG8E2125043,Lexus,ES 350,2014,22800,60016,Obsidian,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,Front Wheel Drive
2016 Lexus GX 460 4WD,JTJBM7FX0G5128551,Lexus,GX 460,2016,44500,18723,Starfire Pearl,Sepia,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,4-Wheel Drive
2010 Lexus RX 350 AWD,2T2BK1BA9AC005005,Lexus,RX 350,2010,16991,90780,,Parchment,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2008 Lexus RX 350 AWD,2T2HK31U08C064178,Lexus,RX 350,2008,12991,105917,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2011 Lexus IS 350 AWD,JTHCE5C23B5000815,Lexus,IS 350,2011,,84321,,,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 Lexus RX 450h AWD,2T2BC1BA0FC004460,Lexus,RX 450h,2015,39777,10926,Black,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2013 Lexus GX 460 4WD,JTJBM7FXXD5055071,Lexus,GX 460,2013,27000,63293,Knights Armor Pearl,Black,Motor Werks Honda,847-381-8900,Automatic,4-Wheel Drive
2015 Lexus NX 200t AWD,JTJBARBZ7F2040463,Lexus,NX 200t,2015,34800,12460,Nebula Gray Pearl,F Sport Rioja Red,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2016 Lexus NX 200t AWD,JTJBARBZ0G2069028,Lexus,NX 200t,2016,34000,20437,Eminent White Pearl,Creme,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2016 Lexus GS F With Navigation,JTHBP1BL5GA001925,Lexus,GS F,2016,60000,5580,Ultra White,Rioja Red,Motor Werks Honda,847-381-8900,Automatic,Rear Wheel Drive
Used 2008 Lexus ES 350 4dr Sedan,JTHBJ46G582249216,Lexus,ES 350,2008,10977,103475,Moon Shell Mica,Cashmere,Neuville Motors,(715) 942-7237,Automatic,Front Wheel Drive
2015 LEXUS IS 250 Crafted Line Sedan All Wheel Drive,JTHCF1D21F5023519,Lexus,IS 250,2015,27998,13515,Atomic Silver,BLACK,AutoNation Toyota Libertyville,(224) 993-9001,Automatic,All Wheel Drive
2016 LEXUS IS 300 Sedan All Wheel Drive,JTHCM1D25G5004883,Lexus,IS 300,2016,29589,11460,Eminent White Pearl,FLAXEN,AutoNation Toyota Libertyville,(224) 993-9001,Automatic,All Wheel Drive
2012 LEXUS RX 350 Base (A6) SUV Front Wheel Drive,2T2ZK1BA9CC085147,Lexus,RX 350,2012,20998,42291,Starfire Pearl,PARCHMENT,AutoNation Toyota Libertyville,(224) 993-9001,Automatic,Front Wheel Drive
Pre-Owned 2010 Lexus GX 460 4WD,JTJBM7FX7A5009886,Lexus,GX 460,2010,21481,86424,Gray,Black,Acura Of Libertyville,888-771-8149 888-852-7681,Automatic,4-Wheel Drive
Pre-Owned 2003 Lexus SC 430,JTHFN48Y830037216,Lexus,SC 430,2003,11888,127544,Black,Black,Libertyville Chevrolet,888-521-2898 888-574-9233,Automatic,Rear Wheel Drive
2007 LEXUS ES 350 Base Sedan Front Wheel Drive,JTHBJ46G372142387,Lexus,ES 350,2007,8649,111676,Tungsten,LIGHT GRAY,AutoNation Toyota Libertyville,(224) 993-9001,Automatic,Front Wheel Drive
2010 LEXUS LS 460 Base Sedan,JTHCL5EF2A5005881,Lexus,LS 460,2010,21252,64327,Obsidian,TAN,Libertyville Nissan,866-808-7060 888-553-3947,Automatic,All Wheel Drive
Used 2008 Lexus RX 350 AWD 4dr,2T2HK31U38C049481,Lexus,RX 350,2008,13371,54186,Black Onyx,Black,Gregory Infiniti,855-335-0517,Automatic,All Wheel Drive
Used 2015 Lexus RX 350 AWD 4dr,2T2BK1BA8FC318635,Lexus,RX 350,2015,34998,22991,,,McGrath Honda of St. Charles,866-781-1442,Automatic,All Wheel Drive
2006 LEXUS GS 300 Base Sedan,JTHBH96S065038028,Lexus,GS 300,2006,7995,152079,Cypress Pearl,CASHMERE,Brilliance Subaru,(224) 281-4300,Automatic,Rear Wheel Drive
2013 LEXUS ES 350 Base Sedan,JTHBK1GG1D2067971,Lexus,ES 350,2013,20495,46836,Silver Lining Metallic,BLACK,Brilliance Subaru,(224) 281-4300,Automatic,Front Wheel Drive
2014 LEXUS CT 200h Hatchback,JTHKD5BH1E2185649,Lexus,CT 200h,2014,17995,40867,Obsidian,,Brilliance Subaru,(224) 281-4300,Automatic,Front Wheel Drive
2004 Lexus GX 470 THIRD ROW,JTJBT20X840036000,Lexus,GX 470,2004,7995,172530,Grey,Tan,3D Auto Sales,,Automatic,4-Wheel Drive
2007 Lexus RX 400h AWD,JTJHW31U072022936,Lexus,RX 400h,2007,11910,111539,Blue,Leather,Fortune Motor Group Inc.,877-856-2776,Automatic,All Wheel Drive
2012 Lexus RX 350 FWD,2T2ZK1BA3CC065184,Lexus,RX 350,2012,14410,115634,White,Select,Fortune Motor Group Inc.,877-856-2776,Automatic,Front Wheel Drive
2005 Lexus GX 470 Sport Utility,JTJBT20X350086434,Lexus,GX 470,2005,9910,160089,Silver,Leather,Fortune Motor Group Inc.,877-856-2776,Automatic,4-Wheel Drive
2011 Lexus ES 350 Sedan,JTHBK1EG8B2426572,Lexus,ES 350,2011,10910,119794,Silver,Leather,Fortune Motor Group Inc.,877-856-2776,Automatic,Front Wheel Drive
2004 Lexus LS 430 Sedan,JTHBN36F940149938,Lexus,LS 430,2004,9988,127843,Silver,Leather,Jack-son Auto Sales,847-244-4411,Automatic,Rear Wheel Drive
2000 Lexus RX 300 AWD,JT6HF10U6Y0161272,Lexus,RX 300,2000,9988,94711,Pearl White,Leather,Jack-son Auto Sales,847-244-4411,Automatic,All Wheel Drive
2015 Lexus ES 350,JTHBK1GG5F2209953,Lexus,ES 350,2015,24599,47841,Atomic Silver,Black,Classic Kia,409-727-7600,Automatic,Front Wheel Drive
2018 Lexus LC 500,JTHHP5AY2JA000883,Lexus,LC 500,2018,93499,3296,Infrared,Toasted Caramel,Classic Kia,409-727-7600,,4x2
2005 Lexus LS 430,JTHBN36F255027250,Lexus,LS 430,2005,10399,130188,Mystic Gold Metallic,Cashmere,Classic Kia,409-727-7600,Automatic,Rear Wheel Drive
2006 LEXUS SC 430 2dr Convertible,JTHFN48Y469005170,Lexus,SC 430,2006,12799,106840,Black Onyx,CAMEL,Elgin Hyundai,888-221-3831 888-263-1297,Automatic,Rear Wheel Drive
2017 Lexus RX RX 350 AWD,2T2BZMCA4HC081446,Lexus,RX 350,2017,44900,9567,White,,Biggers Mazda,877-660-8737 877-220-2346,Automatic,All Wheel Drive
2004 LEXUS IS 300 Base w/5-Speed Auto Sedan,JTHBD192240084088,Lexus,IS 300,2004,4344,170068,Millennium Silver,BLACK,Napleton's Elgin Kia,888-708-9138,Manual,Rear Wheel Drive
2010 LEXUS HS 250h 4dr Sdn Hybrid Car,JTHBB1BA0A2017710,Lexus,HS 250h,2010,7990,155388,Obsidian,PARCHMENT,Feeny Chrysler Jeep Dodge,(877) 276-3034,Automatic,Front Wheel Drive
2012 Lexus RX 350 FWD,2T2ZK1BA4CC077246,Lexus,RX 350,2012,17500,70468,Black,,Quick Sales Corporation,,Automatic,Front Wheel Drive
2006 Lexus RX 330 AWD,2T2HA31U56C097807,Lexus,RX 330,2006,8500,135406,Beige,,Quick Sales Corporation,,Automatic,All Wheel Drive
2007 Lexus IS 250 4dr Sdn Auto AWD,JTHCK262672013568,Lexus,IS 250,2007,8900,137794,Blue,,Quick Sales Corporation,,Automatic,All Wheel Drive
2007 Lexus GS 450h Hybrid CLEAN CARFAX! FULLY LOADED!,JTHBC96S675003090,Lexus,GS 450h,2007,9500,143961,Silver,,Quick Sales Corporation,,Automatic,Rear Wheel Drive
2015 Lexus GS 350 Crafted Line,JTHCE1BL1FA004359,Lexus,GS 350,2015,33999,30185,,,Savi Auto Dealer Inc,,Automatic,All Wheel Drive
Used 2014 Lexus RX 350 AWD 4dr,2T2BK1BA9EC235794,Lexus,RX 350,2014,26999,25564,Gray,Black,Brenengen Chevrolet Buick,(608) 269-2158,Automatic,All Wheel Drive
2004 Lexus ES 330 Sedan,JTHBA30GX45033583,Lexus,ES 330,2004,4495,173533,Black,Silver,CY Motors,773-827-1767,Automatic,Front Wheel Drive
2009 LEXUS RX 350 Base SUV All-wheel Drive,2T2HK31U19C123868,Lexus,RX 350,2009,12995,120792,Black,LIGHT GRAY/BLACK WOOD,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2011 LEXUS RX 350 Base SUV All-wheel Drive,2T2BK1BAXBC118625,Lexus,RX 350,2011,21995,63103,Black,BLACK,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2005 LEXUS RX 330 Base SUV All-wheel Drive,2T2HA31U35C064240,Lexus,RX 330,2005,10499,126200,Millennium Silver,BLACK,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2016 LEXUS RC 300 Coupe All-wheel Drive,JTHSM5BC8G5000261,Lexus,RC 300,2016,36969,13370,Obsidian,BLACK,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2005 LEXUS LS 430 Base Sedan Rear-wheel Drive,JTHBN36F855024482,Lexus,LS 430,2005,12995,71104,Mystic Gold,CASHMERE,Billion Toyota of Clinton,,Automatic,Rear Wheel Drive
2011 LEXUS GX 460 Premium SUV 4x4,JTJJM7FX1B5021870,Lexus,GX 460,2011,22969,83770,Gold,ECRU,Billion Toyota of Clinton,,Automatic,4-Wheel Drive
2016 LEXUS GX 460 4WD 4dr SUV 4x4,JTJBM7FX2G5141205,Lexus,GX 460,2016,40870,33026,Black Onyx,SEPIA,Billion Toyota of Clinton,,Automatic,4-Wheel Drive
2002 Lexus GS 300,JT8BD69S120156442,Lexus,GS 300,2002,5998,103757,Burnished Gold Metallic,Ivory,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,Rear Wheel Drive
2005 Lexus ES 330,JTHBA30G455061672,Lexus,ES 330,2005,4798,208435,Classic Silver Metallic,Cashmere,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,Front Wheel Drive
2017 Lexus ES 350,58ABK1GG0HU046755,Lexus,ES 350,2017,36698,7828,Nebula Gray Pearl,Black,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,Front Wheel Drive
2010 Lexus RX 350 AWD,JTJBK1BA0A2431830,Lexus,RX 350,2010,15990,42412,Silver,Leather,Car City Inc,866-901-0639,Automatic,All Wheel Drive
2010 Lexus RX 450h AWD 1OWNER WELL MAINTAINED HYBRID,JTJBC1BA2A2401600,Lexus,RX 450h,2010,18500,86399,Gray,Leather,Car City Inc,866-901-0639,Automatic,All Wheel Drive
2002 Lexus LS 430 Sedan,JTHBN30F420081618,Lexus,LS 430,2002,6500,102945,Gold,Leather,Car City Inc,866-901-0639,Automatic,Rear Wheel Drive
2010 Lexus HS 250h Premium,JTHBB1BA7A2019518,Lexus,HS 250h,2010,9950,129791,Pearl White,Leather,Car City Inc,866-901-0639,Automatic,Front Wheel Drive
2006 Lexus GX 470 Sport Utility,JTJBT20X060101120,Lexus,GX 470,2006,10850,145784,Gray,Leather,Car City Inc,866-901-0639,Automatic,4-Wheel Drive
2016 Lexus IS 300,JTHCM1D2XG5001381,Lexus,IS 300,2016,31698,12587,Nebula Gray Pearl,Black,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,All Wheel Drive
2015 Lexus GX 460,JTJBM7FX7F5097295,Lexus,GX 460,2015,39698,45811,Black Onyx,Black,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,4-Wheel Drive
2015 Lexus GX 460,JTJBM7FX2F5107506,Lexus,GX 460,2015,37998,49840,Starfire Pearl,Sepia,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,4-Wheel Drive
2005 Lexus RX 330 4DR AWD,2T2HA31U25C061815,Lexus,RX 330,2005,7999,196417,Gray,,Arlington Toyota,847-394-5100,Automatic,All Wheel Drive
2002 Lexus RX 300 4dr SUV 4WD,JTJHF10UX20286675,Lexus,RX 300,2002,5995,156222,,Beige,Auto Alliance,,Automatic,All Wheel Drive
2007 Lexus GX 470 4WD 4dr,JTJBT20X070129291,Lexus,GX 470,2007,13995,131527,,Gray,Auto Alliance,,Automatic,4-Wheel Drive
